Titre,Date de publication,URL,Contenu
Airbus delivers its first aircraft produced in the USA - Airbus,"Mon, 25 Apr 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmFpcmJ1cy5jb20vZW4vbmV3c3Jvb20vcHJlc3MtcmVsZWFzZXMvMjAxNi0wNC1haXJidXMtZGVsaXZlcnMtaXRzLWZpcnN0LWFpcmNyYWZ0LXByb2R1Y2VkLWluLXRoZS11c2HSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Summary

JetBlue receives A321 from Airbus team in Mobile, Alabama

U.S.-based JetBlue received the first aircraft – an A321 – to be delivered from the Airbus U.S. Manufacturing Facility in Mobile, Alabama

The first ever delivery of an aircraft from the Airbus U.S. Manufacturing Facility took place today, April 25th, in Mobile, Alabama. The entire team of employees from the American assembly line gathered to present their very first completed product, an Airbus A321, to JetBlue. On hand for the occasion were executives from Airbus, JetBlue senior management, including President and CEO Robin Hayes, and a broad collection of dignitaries from the Gulf Coast region.“I am immensely proud to be here to participate in this first delivery from Mobile,” said John Leahy, Airbus Chief Operating Officer – Customers. “Going from breaking ground on this facility three years ago to handing over the first Alabama-produced A321 today is an amazing accomplishment. It’s a testament to how well executed this project was and how strong the teamwork has been here in Mobile and throughout Airbus. The Airbus U.S. Manufacturing Facility has brought together all the best aspects of our other assembly lines around the world, and it shows how Airbus people work hand in hand with our partners to deliver great aircraft to our customers.”Airbus announced its commitment to build a single-aisle assembly line in Mobile, Alabama in 2012, and less than one year later, broke ground on the $600 million (U.S.) facility. The ceremonial inauguration of the plant came in September 2015. The aircraft delivered today, a JetBlue A321, successfully had its first flight on March 21st, 2016.In addition to the JetBlue A321 delivered today, there are currently nine other A320 Family aircraft in production at the facility. Airbus anticipates delivering four aircraft per month from the Mobile plant by the end of 2017. The initial deliveries will all be A320 Family aircraft with the Current Engine Option (CEO), but will begin transitioning to New Engine Option (NEO) derivatives in late 2017.In addition to hundreds of new Airbus jobs the project has brought to the local community, the Mobile area has seen many Airbus suppliers open new facilities in the region, providing even more employment and a parallel boost to the local economy. Airbus is proud to boast that 87 percent of its new employees are from the Gulf Coast region, with nearly one third being U.S. military veterans.Demonstrating the adage “The Sun Never Sets on Airbus” – Airbus aircraft are now produced around the clock, 24 hours a day, at facilities in: Mobile, Alabama; Hamburg, Germany; Toulouse, France; and Tianjin, China."
Airbus Is Opening a New Pilot School in Singapore - Fortune,"Mon, 18 Apr 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vZm9ydHVuZS5jb20vMjAxNi8wNC8xOC9haXJidXMtYXNpYS1waWxvdC1zaG9ydGFnZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"The shortage of airline pilots is a persistent problem. In the U.S., it’s been exacerbated by an increase in the flying hours required for licenses and miserably low pay.

In Asia, a boom in the travel market is what’s spiking pilot demand. Economic growth in the region has prompted the emergence of new airlines that want to serve the continent’s ballooning middle class.

Indeed, Boeing (BA) and Airbus have both predicted that Asia will become the world’s largest travel market in two decades. Airbus says Asia’s in-service fleet will grow from around 5,600 aircraft today to 14,000 over the next 20 years. As a result, the active flight crew population will skyrocket from over 65,000 to almost 170,000, and Airbus on Monday said it has an answer to that increased demand.

The airplane maker is opening a new flight crew training school in Singapore through a joint venture with Singapore Airlines. It will be the fourth and largest Airbus facility, joining centers that are already in operation in Miami, Beijing, and Toulouse, France. The school will have eight full-flight simulators and six fixed cockpit training devices, giving it the capacity to offer courses to more than 10,000 trainees per year.

Airbus’ new center is intended to provide training and advice specific to its aircrafts; the school is for pilots who are already employed by airlines, not for student pilots. The company says 17 airlines from Asia and the Pacific have already signed up to use the services of the facility."
Hawaiian Airlines to Purchase Second Airbus Simulator for On-site Pilot Training - Hawaiian Airlines | Newsroom,"Wed, 06 Apr 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMif2h0dHBzOi8vbmV3c3Jvb20uaGF3YWlpYW5haXJsaW5lcy5jb20vcmVsZWFzZXMvaGF3YWlpYW4tYWlybGluZXMtdG8tcHVyY2hhc2Utc2Vjb25kLWFpcmJ1cy1zaW11bGF0b3ItZm9yLW9uLXNpdGUtcGlsb3QtdHJhaW5pbmfSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"HONOLULU – Hawaiian Airlines today announced that it has entered into an agreement with Lockheed Martin Commercial Flight Training to purchase a second Full Flight Simulator (FFS) for its pilot training facilities at its corporate headquarters in Honolulu. The new A320 series simulator will allow Hawaiian to continue its Advanced Qualification Program for pilots using the most advanced and sophisticated technology available as the airline begins preparations for the arrival of its A321neo fleet in 2017.

Hawaiian became the first and only Hawaii-based airline to have an on-site FFS for its pilots when it installed the A330 FFS in 2013. The A320 FFS is a multimillion-dollar investment estimated to return several millions of dollars in cost savings annually.

As Hawai‘i’s largest and longest serving airline, Hawaiian currently employs more than 600 pilots and will hire nearly 200 new pilots with the addition of the A321neo fleet. The airline will take delivery of 16 new A321neo aircraft between 2017 and 2020, with rights to purchase an additional nine aircraft. The A321neos will seat 189 passengers in a two-class configuration (First and Coach) and have an operating range of 3,650 nautical miles.

About Hawaiian Airlines

Hawaiian® has led all U.S. carriers in on-time performance for each of the past 12 years (2004-2015) as reported by the U.S. Department of Transportation. Consumer surveys by Condé Nast Traveler, Travel + Leisure and Zagat have all ranked Hawaiian the highest of all domestic airlines serving Hawai‘i.

Now in its 87th year of continuous service, Hawaiian is Hawai‘i’s biggest and longest-serving airline, as well as the largest provider of passenger air service from its primary visitor markets on the U.S. Mainland. Hawaiian offers non-stop service to Hawai‘i from more U.S. gateway cities (11) than any other airline, along with service from Japan, South Korea, China, Australia, New Zealand, American Samoa and Tahiti. Hawaiian also provides approximately 160 jet flights daily between the Hawaiian Islands, with a total of more than 200 daily flights system-wide.

Hawaiian Airlines, Inc. is a subsidiary of Hawaiian Holdings, Inc. (NASDAQ: HA). Additional information is available at HawaiianAirlines.com. Follow updates on Twitter about Hawaiian (@HawaiianAir) and its special fare offers (@HawaiianFares), and become a fan on its Facebook page (Hawaiian Airlines)."
Airbus A380 order canceled - Business Insider,"Tue, 12 Apr 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vYWlyYnVzLWEzODAtb3JkZXItY2FuY2VsbGVkLWFpci1hdXN0cmFsLTIwMTYtNNIBUmh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vYWlyYnVzLWEzODAtb3JkZXItY2FuY2VsbGVkLWFpci1hdXN0cmFsLTIwMTYtND9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"Airbus A380. Airbus

Air Austral has axed its order for two Airbus A380 superjumbos.

Advertisement

Airbus confirmed the cancellation of the deal that had a market value of more than $865 million — although it's likely that Air Austral negotiated significant discounts.

""The agreement has been reached between Air Austral and Airbus following a change of strategy decided by the airline,"" the European airplane maker told Business Insider. ""We continue to work closely with our customer for future requirements.""

Had Air Austral taken delivery of its double-deckers, it would have seen the airline outfit the planes with 840 seats each in an all-economy configuration.

Related stories

That's right: 840 seats!

Advertisement

That's more than double the 400 or so seats found on A380s operated by Korean Air and Singapore Airlines. But most superjumbos fly with between 480 and 560 seats featuring economy, business, and first-class suites.

Sure, flying on the A380 is generally regarded as a pleasant experience, but being crammed into a plane with 839 other people seems less than ideal for most fliers.

In that regard, count this as a win for passengers.

Air Austral's 840-seater would have beaten the current passenger-volume champion from Emirates, which manages to cram in 615 passengers in business and economy classes. With that said, the majority of Emirates' A380s feature three classes and carry about 500 passengers.

Advertisement

Air Austral planned to operated the all-economy A380 on its route from the airline's home base on the Indian Ocean island of Réunion to Paris. The airline flies that route using a fleet of Boeing 777-300ERs with 442 seats in a three-class configuration.

Even with the cancellation of the Air Austral order, the Airbus A380 has, so far, had a solid year. The superjumbo has earned orders from All Nippon Airways and Iran Air.

Airbus has taken 319 total orders for the A380, with 184 in operation around the world. The superjumbo's largest customer is Dubai-based Emirates, with 140 A380s ordered and a fleet of 75 in operation."
New innovation wave at Airbus Group site in Munich - Airbus,"Wed, 06 Apr 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmFpcmJ1cy5jb20vZW4vbmV3c3Jvb20vcHJlc3MtcmVsZWFzZXMvMjAxNi0wNC1uZXctaW5ub3ZhdGlvbi13YXZlLWF0LWFpcmJ1cy1ncm91cC1zaXRlLWluLW11bmljaNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"Launch of an Aerospace Factory for 3D printing

Airbus Group is making huge strides in the expansion of its research capacities at the Group's site in Ottobrunn/Taufkirchen to the south of Munich. On Thursday, the Group inaugurated its new material research laboratory and celebrated a ground-breaking ceremony for the E-Aircraft System House. Guests included leadership and experts from government, industry and the scientific community. Airbus Group also sealed a partnership with Siemens in the field of electric flight. In addition, the on-site Ludwig Bolköw Campus signed an agreement to establish a new 3D printing centre, dubbed the ‘Aerospace Factory.’

Tom Enders, Airbus Group CEO, and Siemens CEO, Joe Kaeser, signed the agreement in the presence of Ilse Aigner, Deputy Minister President of Bavaria, and Parliamentary State Secretary at the Federal Ministry of Economics, Brigitte Zypries. The Project partners plan to jointly develop electric and hybrid aircraft propulsion systems.

About The Airbus Group

Airbus Group is a global leader in aeronautics, space and related services. In 2015, the Group – comprising Airbus, Airbus Defence and Space and Airbus Helicopters – generated revenues of € 64.5 billion and employed a workforce of around 136,600.

Government leadership also attended the formal opening of the material research laboratory and raised a hammer for the symbolic groundbreaking for the E-Aircraft System House.

With the E-Aircraft System House, Airbus Group plans to develop technologies for electric and hybrid aircraft propulsion. The Group's internal research and development facility will be jointly operated by Airbus Group and its three Divisions. Construction work is expected to start in early 2017; the opening is scheduled for end 2018. The use of electric and hybrid aircraft engines significantly reduces both CO2 emissions and noise levels in flight and enables new and efficient aircraft concepts. For several years now, Airbus Group has been exploring the technologies necessary to realise hybrid electric aircraft.

The newly opened materials research laboratory belongs to Airbus Group Innovations, the Group’s central global research network. Lab researchers will focus on developing materials for aircraft construction which are lightweight, robust and environmentally friendly. At around 4,500 square metres, the lab will house a team of 65 experts who will explore a diverse range of technologies ranging from 3D printing and surface technology to innovative welding methods.

The Aerospace Factory, envisioned as a centre for 3D printing, will research innovative production methods for the aerospace industry and develop them to maturity. Additive Layer Manufacturing, also known as 3D printing, can be used to manufacture components with highly complex geometries that are built up layer by layer from metallic powder heated with a laser. Time-consuming processing steps can be omitted from the traditional manufacturing process. Component shapes and designs can be calculated so that the printed parts are both light and extremely stable. The Aerospace Factory will be based on the Ludwig Bölkow Campus, an interdisciplinary venture between industry and universities at the Ottobrunn/Taufkirchen site. The signatories of the declaration of intent are made up of aerospace company Airbus Safran Launchers; engine manufacturer MTU Aero Engines; EOS GmbH, the world’s leading company for technology and quality in the field of high-end AM solutions and a pioneer in the field of direct metal laser sintering; Airbus Group Innovations; the Technical University of Munich with its Institute for Machine Tools and Industrial Management (iwb); the Fraunhofer Development Center for X-ray Technology (EZRT), a division of the Fraunhofer IIS; Airbus subsidiary APWorks; Industrieanlagen-Betriebsgesellschaft mbH (IABG); the Airbus Endowed Chair for Integrative Simulation and Engineering of Materials and Processes (ISEMP) of the University of Bremen; and the ESI Group, a pioneer and the world’s leading provider of virtual prototyping solutions.

At the end of 2015, the Ludwig Bölkow Campus and the TU Munich opened the world’s first-ever technical centre for growing algae for the production of environmentally friendly kerosene at the Ottobrunn/Taufkirchen site.

Ground-breaking ceremony for the E-Aircraft System House

Contacts

Gregor v. Kursell + 49 89 607 34255 Erica Gingerich + 49 89 607 34237

Summary"
"Germany, France Join U.K. to Halt Airbus Export Credit Guarantee - Bloomberg","Sun, 10 Apr 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDE2LTA0LTEwL2dlcm1hbnktZnJhbmNlLWpvaW4tdS1rLXRvLWhhbHQtYWlyYnVzLWV4cG9ydC1jcmVkaXQtZ3VhcmFudGVl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"Airbus Group SE temporarily lost export-credit guarantees from Germany and France, a week after the U.K. halted support for financing new planes, putting strain on some potential buyers.

U.K. Export Finance said last week it would suspend support for Airbus after the planemaker informed regulatory authorities of “inaccuracies” in a number of applications. The suspension will remain in place until the company provides “satisfactory” assurances over its dealings with “overseas agents.”"
A350 XWB full-flight simulator installed at Airbus Training Center in Miami - Airbus,"Tue, 19 Apr 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmFpcmJ1cy5jb20vZW4vbmV3c3Jvb20vcHJlc3MtcmVsZWFzZXMvMjAxNi0wNC1hMzUwLXh3Yi1mdWxsLWZsaWdodC1zaW11bGF0b3ItaW5zdGFsbGVkLWF0LWFpcmJ1cy10cmFpbmluZy1jZW50ZXLSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Summary

Americas’ first A350 XWB simulator in the United States qualified to ‘Level-D’ by FAA, EASA

MSN2, which performed its maiden flight from Toulouse, France on 26 February 2014, is the first A350 XWB developmental aircraft to feature a full cabin – enabling Airbus to start testing and validating all the new jetliner’s cabin- and passenger-related systems

Airbus Training Center (ATC) in Miami – part of the growing worldwide network offacilities – has installed its first A350 XWB full-flight simulator. The A350 XWB simulator has received Level-D** qualification from both the Federal Aviation Administration (FAA) and the European Aviation Safety Agency (EASA).This is the first A350 XWB full-flight simulator in the Americas and complements the Miami Training Center’s existing two A330/A340 and four A320 full-flight simulators. American Airlines and TAM are the first customers to train on the new equipment. The new simulator will also train flight crews from Azul, Delta Air Lines, United Airlines and other A350 XWB customers from around the world.“With the A350 XWB entering into service in the Americas, we anticipate an increase in demand for widebody full-flight simulator training, especially given the program’s success in the Americas,” said Joe Houghton, Airbus Vice President of Training & Flight Operations Support. “Our new A350 XWB simulator now broadens our service offering, allowing Airbus to continue to deliver the most comprehensive flight training services in the industry.”In January, LATAM Airlines Group, made up of LAN Airlines and TAM Airlines, started operating the first of its 27 A350 XWB aircraft on order, becoming the first operator in the Americas to fly the highly efficient widebody airliner. Additionally, Synergy Aerospace, Avianca’s main shareholder and owner of Avianca Brasil, has ordered 10 A350 XWB aircraft and Azul Linhas Aereas has announced its intention to fly new international routes with a fleet of five A350-900s.In the U.S., there are currently firm orders for 82 A350 XWB aircraft: American Airlines has 22 A350-900s on order; Delta Air Lines has ordered 25 A350-900s; and United Airlines has 35 A350-1000s on order.The Miami ATC serves as a Center of Excellence for the Americas. Built in 1999, the facility complements other “” facilities in Toulouse, Beijing, Hamburg, Bangalore, and the recently inaugurated flight-training center in Singapore. The custom-designed, 110,000-square-foot complex in Miami has a total of seven full-flight simulators, as well as cabin door and slide trainers, state-of-the-art computer-based training classrooms and seven flight training devices simulating A320, A330, A340 and now A350 XWB aircraft. Approximately 2,200 trainees from Airbus operators in the U.S., Canada and Latin America attend training annually at the Miami ATC.Airbus, a division of Airbus Group, is the global leading commercial aircraft manufacturer with the most modern, comprehensive and efficient family of airliners, ranging in capacity from 100 to more than 600 seats. Airbus has sold over 16,300 aircraft to around 400 customers and, in addition, provides the highest standard of customer support and training through an expanding international network. Airbus employs some 55,000 people and in 2015 generated revenues of 45.9 billion Euros/$51.4 billion (U.S.).is available via a global network of locations and support staff around the world. Airbus Training Centres (ATCs) provide courses certified by the world’s major international Airworthiness Authorities.**Level-D flight simulator qualification: There are four levels of full-flight simulator, Levels -A to -D. ‘Level-D’ is the highest standard which facilitates ‘zero-flight-time’ training of civil pilots when converting from one airliner type to another."
Qatar Airways Airbus A350 Long-Haul Review: Inaugural Service to Boston - Airline Reporter,"Mon, 11 Apr 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmFpcmxpbmVyZXBvcnRlci5jb20vMjAxNi8wNC9xYXRhci1haXJ3YXlzLWFpcmJ1cy1hMzUwLWxvbmctaGF1bC1yZXZpZXctaW5hdWd1cmFsLXNlcnZpY2UtYm9zdG9uL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"Qatar Airways has been growing rapidly, both in terms of their fleet and their route network. I recently got to experience an example of both when I joined Qatar for their inaugural flight to Boston Logan Airport (BOS), utilizing the new Airbus A350-900 XWB. It was a pretty special trip.

After a rather disappointing first experience on Qatar when flying in from Los Angeles, I was really hoping to see Qatar’s best when departing from their home hub of Doha. Sometimes, operating from outstations with once-daily service can be very challenging.

This would be my first time flying the Airbus A350 as well – just a few days before our Editor-in-Chief David Parker Brown. I wanted to make sure to take the chance to remind him of that (thanks Blaine ^David).

Overall, my flight was great. The service was up to snuff and the food tasty. But the star of the show was the A350. Wow, what a ride. Read on!

Qatar Airways has been expanding quite a bit over the last few years into new US markets. The new service to Boston, New England’s economic hub, comes on the heels of new service to Los Angeles, and an upcoming new route into Atlanta. New York has also been upgraded to twice-daily flights. Just like the other members of the “ME3” (Emirates and Etihad), Qatar Airways has found geography on its side, making for one-stop connections around the world, particularly to places like India.

All of that growth requires a fleet to support it. Qatar has invested heavily in the Boeing 787 and also the Airbus A350, of which they were the inaugural customer. While I’ve flown the Dreamliner a number of times, I had yet to try the A350.

BONUS: Hitching a Ride on a Qatar Airways Boeing 787-8 Delivery Flight

We arrived at Doha’s beautiful Hamad International Airport. It mirrored the rest of the modern city of Doha that I saw. It was constructed recently just next to the old international airport, and is something that Qatar Airways should be proud to call home. Unfortunately, there were some miscommunications within my travel group, and we were unable to visit the (from what I’ve heard, excellent) Al Mourjan Business Lounge. That’s ok, though, as it gave me more time to drool over the amazing A350 sitting at our gate.

It’s important to remember that the A350-900 is much larger than the smallest version of the 787 family. I had to keep reminding myself that this isn’t an apples-to-apples comparison. While the 787 roughly competes (in size, not range) with the Boeing 767 and Airbus A330, the A350-900 fights in a different weight class – it is almost exactly the same size as the Boeing 777-200.

Boarding was chaotic. There was no special mention of the inaugural Boston flight or any kind of gate celebration, but they did give away items to commemorate the flight. Each passenger got a special certificate for the occasion, along with a Qatar Airways polo shirt and a Qatar-branded battery power pack (while a nice touch, I’m not sure if adding 300+ cheap lithium ion batteries to a flight is such a solid idea). While business class was trying to board, I saw grandmas with their elbows out and heads down, pushing as hard as they could to the front of the line. Alright, alright, but we’re all going the same place, right?

Once in my seat, my excitement really ramped up. Wow, was this plane gorgeous or what? I had a great view out of my window of the massive-looking Rolls-Royce Trent XWB engines, as well as the artful curled-up winglet that sported Qatar’s Oryx logo. The business class cabin feels extremely airy, as they have foregone the center overhead bins in favor of a wide, flat ceiling. Between the front business cabin and rear section (where I sat) was a wide-open space, with a small bar but no visual obstructions. Combined with artful LED mood lighting and that “new plane smell”, this felt like plane heaven.

%CODE1%

The plane also had optional in-window electric mini blinds, at least in business class, that offered an opaque shade to allow some natural light, but also a blackout shade for sleeping time. While I loved the look and function of it (but can’t imagine the poor mechanic that has to fix it), I actually prefer the Boeing 787’s electrochromic dimming system. I prefer that system’s ability to let me look out the window without brightening the entire cabin. To each their own, however.

We pushed from our gate right on time with a mostly full flight. A handful of folks, like myself, were on board to celebrate the inaugural – you could spot them as the ones walking around with cameras and big grins on their faces. Other folks were just regular passengers, unaware that they were on any type of special flight. The passenger in front of me was a two-million-mile American Airlines elite, and for him this was just another flight.

%CODE2%

I got immense joy from watching the A350’s tail camera on my in-flight entertainment display. This is the first plane I’ve been on with it, and the skies had cleared from the earlier rain, allowing for a great view. Watching the takeoff roll was impressive!

Once we were in flight, the service kicked in to high gear. We were offered our choice of a hot or cold towel, and the crew set up the modest mid-cabin business class bar, which offered champagne and some fresh fruit. While it looked nice, I didn’t actually see anyone use it during the flight.

I changed in to my provided pajamas, and then decided to order some food. Given that we didn’t visit the lounge as I had expected, I was pretty hungry. Just like on my inbound flight from Los Angeles, the menu is a la carte – you can order whatever food you’d like at any time during the flight. I started with something from the “Lighter Options” menu, a very tasty Thai marinated beef and glass noodle salad, served cold. I moved on to the roasted tomato soup with basil; it was good, but nowhere near as good a the roasted corn soup on my flight to Doha.

Adhering to the “when in Rome” mentality, I then had the Arabic mezze. When I was growing up, an Armenian friend’s mom would send tabbouleh with his lunch, which I remember fondly. This definitely wasn’t as good as that, but the platter was tasty.

For my main course, I selected the seared red snapper with saffron cream sauce and asparagus. It was a great dish, and the fish was cooked perfectly (it always amazes me when a carrier can manage that on an airplane!) Throughout my meal, I tried a number of wines from the extensive list. It was a great meal.

After stuffing myself, I decided to get some sleep. I wasn’t really tired, but knew I had a long day ahead of me; we would arrive to Boston at around 3:00 PM local time, and then I had a four-hour layover and a four-hour (economy) flight back to Denver. Sleep was going to be important. I made up my bed with the provided duvet, and managed to get about five hours of sound sleep – the smooth and quiet A350 had a lot to do with that.

The in-flight entertainment (IFE) system had an extensive selection of movies and shows. I watched The Martian for the what has to have been the fifth time, and then enjoyed a few episodes of Mythbusters – I’m really going to miss that show. Unlike Qatar’s Boeing 777 fleet, the new A350 features satellite-based WiFi service, so I was able to keep up with work while flying. That can both be a good and bad thing.

Soon, we were getting close to Boston. I guess after my 16-hour flight from Los Angeles, the relatively-short 12-hour flight had flown by (pun intended). It was a beautiful day, so once again the tail camera on the IFE system was put to good use. This was my first inaugural, so I was hoping we’d have a warm welcome waiting for us on the ground.

I wasn’t disappointed. As we landed, I could see a few airport fire trucks lined up on the taxiway, waiting to greet us with a water cannon salute. That was a pretty cool experience, and those non-AvGeeks seemed to finally realize there was something special about this flight. As we taxied up to the gate, there were tons of folks standing all around the apron, phones and cameras lifted high in the air. While I’m sure they were excited to welcome new service to Doha on Qatar Airways, I honestly think most of them were there to see the beautiful Airbus A350. It was fun to wave back at the excited crowds from my big windows.

Qatar Airways’ expansion to Boston makes a lot of sense. Boston is a hub for Qatar partner JetBlue, which can provide a domestic feed for Qatar. Emirates already serves the city, so Qatar is able to offer some competition on flights to the Middle East. Boston is a world-class, diverse city, and should be able to support both business and leisure traffic. The economical Airbus A350 helps make the business case better as well.

While the A350 is still a rare sight in North America, I hope it becomes more common as production ramps up. Trust me – you’re going to like flying it.

Note: I was a guest of Qatar Airways for this flight review. All opinions are my own, however.

Blaine Nickeson MANAGING EDITOR - DENVER, CO. Due to his family being split on opposite sides of the country, Blaine traveled frequently as a child, falling in love with the flying experience, and has continued to travel ever since. For AirlineReporter, Blaine edits all content before publishing, assists in story and concept development, and takes every chance he gets to produce original content for the site. When Blaineâ€s not busy planning his next travel adventure, he spends his time working as a college administrator. Email: blaine@airlinereporter.com."
World's biggest Airbus A380 operator to get two more - USA TODAY,"Wed, 13 Apr 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy51c2F0b2RheS5jb20vc3RvcnkvdHJhdmVsL2ZsaWdodHMvdG9kYXlpbnRoZXNreS8yMDE2LzA0LzEzL3dvcmxkcy1iaWdnZXN0LWFpcmJ1cy1hMzgwLW9wZXJhdG9yLWdldC10d28tbW9yZS84Mjk5MjQyNC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"World's biggest Airbus A380 operator to get two more

Emirates airline is already the world’s biggest operator of the Airbus A380 superjumbo. And now the Dubai-based carrier is set to get two more.

The airline announced Wednesday that it would buy the two A380s that Airbus had built for Japanese carrier Skymark, which later backed out of its deal for the planes.

BOOKMARK: Go directly to the Today in the Sky homepage

Emirates already flies 75 A380s with another 65 on order. The double-decker A380 is the world’s largest passenger aircraft. Emirates' models have layouts ranging from 489 seats to 615. Emirates also is the world’s largest operator of Boeing’s popular Boeing 777 widebody.

Those two planes have helped fuel a rapid global expansion for Emirates, now one of the biggest airlines on the planet. Today, Emirates flies more international passengers than any other carrier.

As for its two new A380s, they’re set to be delivered to the carrier in the fourth quarter of 2017, The Associated Press reports. The planes would be worth $865 million at list prices, though big airlines typically receive significant discounts on such orders.

An inside look at the Emirates A380 Emirates showed off its swanky first-class seats at Washington Dulles. Here's an all-access inside look at the plane.

Emirates has been Airbus’ top customer for the A380 by a wide margin, accounting for 45% of all orders for the jet, according to The Wall Street Journal.

A number of other airlines bought A380s in smaller numbers when the jet first came on the market. Other customers now flying the jet include Singapore Airlines, Lufthansa, Qantas, Air France and British Airways, among others.

But orders have been few since the early days of the A380. The Journal notes “airlines have shied away from the large plane, concerned they can’t find a financially viable way to fill the aircraft, which seats more than 500 passengers.”

And several carriers have backed out of prior commitments for the jet, including Skymark Airlines.

Reuters writes “Airbus, which had been left holding onto the two mammoth planes after clashing with failed Japanese carrier Skymark Airlines over unpaid debts, announced the sale of two planes to an undisclosed customer earlier this week.” Emirates acknowledged Wednesday that it was the buyer.

Reuters adds “the sale resolves the problem of what to do with two aircraft that have been sitting outside its plant in blue tails and green primer paint for months, diverting cash.” The planes now must be reconfigured for Emirates, which plans to fly them in its “high-density” two-class layout.

“We’ve always been open about how the A380 has been a big success for Emirates. It’s a boon for our operations to slot constrained airports and we get a lot of positive feedback from our customers,"" Emirates president Tim Clark says in a statement to The National of Dubai.

TWITTER: You can follow me at twitter.com/TodayInTheSky

IN PHOTOS: Emirates shows off its Airbus A380 in Orlando"
Airspace by Airbus at Aircraft Interiors Expo - APEX Media,"Tue, 05 Apr 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vYXBleC5hZXJvL2FydGljbGVzL2FpcnNwYWNlLWFpcmJ1cy1haXJjcmFmdC1pbnRlcmlvcnMtZXhwby_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Aircraft Interiors Airspace by Airbus at Aircraft Interiors Expo Share

APEX Insight: After recently announcing its new “Airspace by Airbus” design philosophy in London, Airbus displayed a mock-up of an “Airspace” A330neo cabin at Aircraft Interiors Expo. The mock-up featured the core elements of the design concept, all bathed in the mauve glow of programmable LED lighting.

Airbus has come a long way in cabin design since it placed folding chairs inside a painted outline that represented its first A300 aircraft on the ramp in Toulouse, more than 40 years ago. “But already here, we had 18 inch as the standard comfort seating for economy,” says Ingo Wuggetzer, Airbus’ vice president, Cabin Marketing. “When you look at cabins today, they look a lot different.”

At the Aircraft Interiors Expo today, Airbus presented the cabin mock-up of the new re-engined wide-body A330neo, showcasing its new Airspace by Airbus interior design concept, which was launched two weeks ago in London. Wuggetzer says, “We started the brand because we wanted to underline comfort and innovation leadership, and provide a tool for airlines to promote our Airbus cabin advantages to their passengers.”

The A330neo cabin mock-up featured Airspace design options that include reconfigured overhead bins and lavatories with touchless fixtures and anti-bacterial surfaces. Examples of business-class, premium economy, and economy-class seating were installed in the mock-up, along with programmable LED lighting. “We want to ensure, when you first enter the aircraft, that we create love at first sight. A moment that you will never forget and can’t wait to repeat,” says Wuggetzer.

Features and technology introduced on Airbus’ A350 XWB will migrate to the rest of the company’s product line, including the A330neo, A380 and A320 series. And Airbus’ A350 XWB’s cabin interior recently won the 2016 “Best of the Best” Red Dot Award for Product Design.

Airbus also announced a contract to upgrade the business-class cabins of Malaysia Airlines’ A330 fleet, that Delta Air Lines recently took delivery of the first A321 equipped with new pivoting overhead bins, and the Space-Flex v2 rear cabin configuration.

Tomorrow, Airbus will announce the first operator of an A330neo equipped with an Airspace by Airbus interior."
