Titre,Date de publication,URL,Contenu,sentiment_finbert,sentiment_label,sentiment_score,sentiment_numerique
"LVMH organizes the second edition of the LVMH Data AI Summit, three days of innovation in Paris. - LVMH","Tue, 19 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5sdm1oLmNvbS9uZXdzLWRvY3VtZW50cy9uZXdzL2x2bWgtb3JnYW5pemVzLXRoZS1zZWNvbmQtZWRpdGlvbi1vZi10aGUtbHZtaC1kYXRhLWFpLXN1bW1pdC10aHJlZS1kYXlzLW9mLWlubm92YXRpb24taW4tcGFyaXMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,">

>

>

LVMH organizes the second edition of the LVMH Data AI Summit, three days of innovation in Paris.","{'label': 'Neutral', 'score': 0.9999997615814209}",neutral,0.9999997615814209,0
"LVMH’s Bernard Arnault Is the King of Luxury, but Who Is Next to the Throne? - The New York Times","Thu, 14 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDkvMTQvYnVzaW5lc3MvYmVybmFyZC1hcm5hdWx0LWx2bWgtZmFtaWx5LXN1Y2Nlc3Npb24uaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"One afternoon in July, not long after being named the wealthiest man on the planet by Forbes, Bernard Arnault, the head of the LVMH Moët Hennessy Louis Vuitton luxury goods empire, took his place on a stage with a view of the Eiffel Tower before a packed crowd of French dignitaries and reporters.

In the front row sat four of his five adult children — the fifth was watching from New York, where he is an executive at Tiffany & Company. Their father had raised all of them since they could walk to one day run the LVMH conglomerate.

The occasion was Mr. Arnault’s announcement that LVMH would provide 150 million euros (about $161 million) to sponsor the 2024 Paris Olympics. LVMH companies will play a starring role. Chaumet, a Paris jeweler whose clients once included Napoleon’s wife Joséphine, will design the Olympic medals, and Moët Hennessy wines will flow in hospitality suites.

“The partnership will help promote France throughout the world,” Mr. Arnault declared. As television cameras zoomed in, his eldest son, Antoine, the head of communications and image for LVMH, uttered what could be a tagline for this huge company his father has built: “For a dream, there is no price.”","{'label': 'Neutral', 'score': 0.9999961853027344}",neutral,0.9999961853027344,0
Bernard Arnault spent $230 million on LVMH shares after disappointing earnings hit stock - Fortune,"Fri, 08 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vZm9ydHVuZS5jb20vZXVyb3BlLzIwMjMvMDkvMDgvYmVybmFyZC1hcm5hdWx0LWJ1eXMtZGlwLWx2bWgtc2hhcmVzLWFmdGVyLWRpc2FwcG9pbnRpbmctZWFybmluZ3Mv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"Billionaire Bernard Arnault has bought €215 million ($230 million) of LVMH shares since the luxury conglomerate’s disappointing earnings in late July contributed to a drop in the stock price.

Arnault’s Financiere Agache and Christian Dior SE vehicles began buying LVMH Moet Hennessy Louis Vuitton SE three days after the July 25 earnings report, French regulatory filings show. The stock has slumped 14% since then, weighed down by slowing economies in China and the US, persistent inflation and rising interest rates.

The French businessman and his family own about 48% of LVMH’s shares with almost 64% of the voting rights. Arnault, the world’s second-wealthiest individual, regularly buys LVMH stock, with breaks for the blackout periods around earnings reports, the filings show.

A representative for Arnault declined to comment.

LVMH’s second-quarter results showed the luxury behemoth, owner of brands such as Louis Vuitton and Tiffany & Co., has been struggling in the US, with organic revenue falling 1% there. That performance spooked investors, with shares dropping 5.2% the next trading session, a move that dragged the whole sector down as well as the CAC 40 Index.

The 7.8% drop in LVMH shares last month was the biggest monthly decline since December. The slump last week dethroned LVMH as the biggest European company by market value, with Danish drugmaker Novo Nordisk A/S overtaking the luxury giant thanks to booming sales of its Ozempic obesity treatment.

That means Arnault’s wealth has come down from a record $212.4 billion in mid-July. As of Thursday, it stood at $170.4 billion, behind Elon Musk’s $230.7 billion, according to the Bloomberg Billionaires Index.

LVMH shares are still up by about 8.8% for the year.","{'label': 'Negative', 'score': 0.9998947381973267}",negative,0.9998947381973267,-1
Report: LVMH CEO Bernard Arnault Faces Money Laundering Investigation - PYMNTS.com,"Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LnB5bW50cy5jb20vbGVnYWwvMjAyMy9yZXBvcnQtbHZtaC1jZW8tYmVybmFyZC1hcm5hdWx0LWZhY2VzLW1vbmV5LWxhdW5kZXJpbmctaW52ZXN0aWdhdGlvbi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"French billionaire Bernard Arnault, the CEO of luxury conglomerate LVMH Moet Hennessy Louis Vuitton SE, is reportedly under investigation for possible money laundering.

The investigation, initiated by the Paris public prosecutor’s office, focuses on Arnault’s dealings with Russian businessman Nikolai Sarkisov and their transactions related to properties in the exclusive ski resort of Courchevel, Bloomberg reported Friday (Sept. 29), citing an article by Le Monde newspaper.

LVMH did not immediately reply to PYMNTS’ request for comment.

Sarkisov purchased several properties in Courchevel in 2018 through intermediary companies, according to the report. It was later found that the ultimate buyer of these properties was Arnault. The investigation alleges that Arnault paid Sarkisov approximately 20 million euros ($21.2 million) for these assets, while Sarkisov reportedly profited around 2 million euros ($2.1 million) from the deals.

The investigation is focused on whether these transactions were used to conceal the origin of the funds and the identity of the ultimate buyer, the report said.

Le Monde cited sources familiar with Arnault, who claimed that the deals were conducted within the boundaries of the law.

It was reported in January that Arnault gained an even greater lead as the world’s richest person when LVMH’s market capitalization reached a record high. When the fashion and luxury goods group’s share price rose to over 800 euros (about $863 at the time) on Jan. 17, the company’s market cap reached 400 billion euros (about $431.5 billion) for the first time, Reuters reported at the time.

More recently, LVMH reported in July that it had seen a drop in U.S. sales during the second quarter, attributing the change to a decrease in shopping activity among aspirational shoppers on entry-level products compared to their previous habits.

Company executives added that LVMH’s high-priced goods are performing well in the U.S., possibly because wealthier shoppers are less affected by inflation, student debt and economic fluctuations.

LVMH is also involved in the potential initial public offering (IPO) of German footwear brand Birkenstock, as LVMH backs the brand’s owner, private equity firm L Catterton. L Catterton and the family investment company of Arnault acquired a majority stake in Birkenstock two years ago in a deal that valued it at roughly 4 billion euros ($4.2 billion).","{'label': 'Neutral', 'score': 0.9999573230743408}",neutral,0.9999573230743408,0
LVMH boss Bernard Arnault under investigation in Paris over Russian oligarch transactions - CNBC,"Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDkvMjkvbHZtaC1ib3NzLWJlcm5hcmQtYXJuYXVsdC11bmRlci1pbnZlc3RpZ2F0aW9uLWluLXBhcmlzLW92ZXItb2xpZ2FyY2gtdHJhbnNhY3Rpb25zLmh0bWzSAXpodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMy8wOS8yOS9sdm1oLWJvc3MtYmVybmFyZC1hcm5hdWx0LXVuZGVyLWludmVzdGlnYXRpb24taW4tcGFyaXMtb3Zlci1vbGlnYXJjaC10cmFuc2FjdGlvbnMuaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en,"Bernard Arnault, Chairman and CEO of LVMH Moet Hennessy Louis Vuitton, attends a news conference to present the 2022 annual results of LVMH in Paris, France, January 26, 2023.

The prosecutor's office declined to comment further on the ongoing investigations. A preliminary investigation does not necessarily imply wrongdoing, and Le Monde cited a close associate of Arnault as saying the deal was carried out within the scope of French law.

The Paris prosecutor's office confirmed Friday that a preliminary investigation had been underway since 2022, and that a Tracfin report ""drawing the attention of the prosecutor's office to operations concerning Mr. Bernard Arnault and Mr. Sarkisov, likely to characterize acts of money laundering, has been attached to this procedure.""

French newspaper Le Monde reported Thursday, citing France's Tracfin financial intelligence unit, that Sarkisov had bought real estate at an Alpine resort with the help of a loan from Arnault.

Arnault, founder, CEO and chairman of the world's largest luxury goods company and one of the world's richest men, lost a high court case against French tax investigators in February over the legality of a 2019 raid on LVMH's headquarters. The raid related to a tax fraud probe linked to activities in Belgium.

Nikolai Sarkisov is a senior figure at his brother Sergey's Russian insurance company, RESO-Garantia.

RESO-Garantia Deputy CEO Igor Ivanov told CNBC on Friday that neither the company, nor Nikolai Sarkisov personally had been involved in the transaction, and that Sarkisov had never met Arnault.

""The transaction was managed by a small investment unit which invests professionally in European real estate. It consisted of acquiring flats in an old building in Courchevel from various private owners, with the view to sell them later to a developer once the entire building was bought out,"" Ivanov said in an email.

""All transactions were carried out by French companies, through French notaries by French lawyers on all sides. This was a usual real estate deal.""

He added that neither the company nor Sarkisov had received any request for documents from French authorities.

LVMH this weekend sent CNBC a comment from Jacqueline Laffont, Arnault's lawyer, who said the allegations of money laundering were ""as absurd as they are unfounded.""

""The operation that was conducted to allow the expansion of the White Horse Hotel in Courchevel is well known and was conducted in compliance with the laws and with the support of councils. The investigation, apparently in progress, will not fail to recognize this,"" she said, according to the statement.

""Moreover, who can seriously imagine that Mr. Bernard Arnault, who for the past 40 years has built France and Europe's top company would engage in money laundering to expand a hotel? I think that the senseless nature of these allegations cannot escape anyone.""

— CNBC's Charlotte Reed contributed to this report.","{'label': 'Neutral', 'score': 0.9987554550170898}",neutral,0.9987554550170898,0
LVMH Share Price: What are Analysts Predicting for This French Luxury Giant? - TipRanks.com - TipRanks,"Thu, 14 Sep 2023 12:55:56 GMT",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2dsb2JhbC1tYXJrZXRzL2x2bWgtc2hhcmUtcHJpY2Utd2hhdC1hcmUtYW5hbHlzdHMtcHJlZGljdGluZy1mb3ItdGhpcy1mcmVuY2gtbHV4dXJ5LWdpYW500gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"According to analysts, the share price of the French luxury company LVMH Moët Hennessy Louis Vuitton, or LVMH (FR:MC) is expected to grow by around 30%. Analysts have an optimistic outlook on the stock, rating it a Strong Buy. However, they have lowered their price targets and anticipate some short-term volatility.

Recently, LVMH stock lost its spot as the most valuable company in Europe to Danish healthcare giant Novo Nordisk A/S (NYSE:NVO). This ended a 2.5-year long run for the company, hit by growing concerns about the Chinese economy and a slowdown in U.S. revenues. This further added to investors’ woes, particularly in light of the company’s underwhelming performance in the U.S. in Q2 2023. Consequently, the LVMH share price has been on a downward trend over the last six months, experiencing a 9% decline in trading.

LVMH is a leading European conglomerate renowned for its ownership of approximately 75 luxury brands, including Dior, Louis Vuitton, Sephora, Fendi, Bulgari, etc. The company’s diverse product portfolio includes bags, watches, cosmetics, wine, perfumes, and more.

What are Analysts Predicting?

Today, Barclays analyst Carole Madjo downgraded her rating on the stock from Buy to Hold. Madjo believes that luxury product companies are struggling to improve their sales in China, which will “weigh further on their stock prices.” She lowered her target price from €932 to €835 (upside of 14.6%). Madjo also remains concerned about the luxury goods sector due to worsening macroeconomic indicators from China, and changed her industry view from positive to neutral.

On the contrary, analyst Piral Dadhania from RBC Capital confirmed his Buy rating on the stock today, suggesting a growth of 22%. He reduced his price target from €940 to €890.

Yesterday, Luca Solca from Bernstein reiterated his Buy rating on the stock with a price target of €953. This implies an upside potential of 30.8% in the share price.

What is the Future Price of LVMH Stock?

MC stock has received a Strong Buy rating on TipRanks, backed by a total of 12 recommendations from analysts. It includes 10 Buy and two Hold ratings. The LVMH share price target is €932.92, which is 28% higher than the current trading level.

Disclosure","{'label': 'Positive', 'score': 0.9968281388282776}",positive,0.9968281388282776,1
"LVMH and Stella McCartney Celebrate Hip-Hop’s 50th Anniversary in Soho - BMI, music","Wed, 13 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmJtaS5jb20vbmV3cy9lbnRyeS9ibWktbHZtaC1hbmQtc3RlbGxhLW1jY2FydG5leS1jZWxlYnJhdGUtaGlwLWhvcHMtNTB0aC1hbm5pdmVyc2FyeS1pbi1zb2hv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"BMI, LVMH and Stella McCartney Celebrate Hip-Hop’s 50th Anniversary in Soho

(L to R) BMI’s President & CEO, Mike O’Neill presenting Lil’ Kim with a unique piece by acclaimed artist DL Warfield to celebrate her part in the legacy of Hip-Hop alongside BMI executives Reggie Stewart, Catherine Brewton, Sandye Taylor and Mike Steinberg at The Greene Street Soirée held at Stella McCartney’s SoHo boutique in New York City on September 8, 2023. Photo: Neil Rasmus/BFA.com

BMI and Stella McCartney celebrated the 50th anniversary of Hip-Hop at her SoHo boutique during New York Fashion Week. Located at 112 Greene Street, the store was previously the landmark location of the historic Greene St. Recording studio. The Greene Street Soirée presented by BMI, LVMH and Stella McCartney, brought together voices bridging music, fashion and art and featured performance by next-gen rapper Kaliii, a special guest appearance by Lil’ Kim, music by DJ Will, and murals by Thrive Collective.

BMI President & CEO Mike O’Neill, alongside EVP, Chief Revenue & Creative Officer Mike Steinberg, SVP Chief Diversity, Equity and Inclusion Officer Sandye Taylor, VP Creative, Atlanta, Catherine Brewton and Creative Director, Atlanta Reggie Stewart, presented Lil’ Kim with a unique piece by acclaimed artist DL Warfield to celebrate her part in the legacy of Hip-Hop.

“BMI was thrilled to collaborate with Stella McCartney and LVMH in celebrating the 50th anniversary of Hip-Hop and its undeniable influence on music, culture, fashion and beyond,” said Sandye Taylor. “We were honoured to have two BMI songwriters, the legendary Lil’ Kim and breakout artist Kaliii, with us to celebrate this historic milestone and highlight the impact that women have made on the genre. The party was epic, with music, fashion and philanthropy coming together to ensure Hip-Hop’s legacy for generations to come.”

“It was an honor for Kaliii to be invited by BMI to perform at such a prestigious event commemorating 50 years of Hip-Hop,” said Kaliii’s manager, Chanté Knox. “Thank you, BMI,” added Kaliii, “for trusting me to perform! I really enjoyed myself and look forward to our continued work in the future.”

Paying tribute to Hip-Hop’s American roots and its influence on global culture, the party honoured the genre’s creative talents past and present, while raising funds for the Universal Hip-Hop Museum. This is grounded by Stella’s own love for and heritage in music, and she was thrilled to learn of the 112 Greene Street space’s heritage when she chose it as her New York City flagship in 2011.



Greene St. Recording was an iconic Hip-Hop studio from the early 1970s through its closure in 2001, with legendary acts such as Run-DMC, LL Cool J, The Black Eyed Peas, Beastie Boys, Mos Def and more having recorded there. Imagery and vintage vinyl records honoring its storied history were displayed in the boutique. Guests enjoyed specialty cocktails and champagne provided by Moët Hennessy.","{'label': 'Neutral', 'score': 0.9999961853027344}",neutral,0.9999961853027344,0
LVMH-Backed Luxury Watch Site Hodinkee Cuts a Fifth of Jobs - The Business of Fashion,"Tue, 05 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmJ1c2luZXNzb2ZmYXNoaW9uLmNvbS9uZXdzL2x1eHVyeS9sdm1oLWJhY2tlZC1sdXh1cnktd2F0Y2gtc2l0ZS1ob2RpbmtlZS1jdXRzLWEtZmlmdGgtb2Ytam9icy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Hodinkee, an online watch retailer and news site backed by Bernard Arnault’s LVMH Luxury Ventures, is cutting almost 20 percent of its staff as prices for pre-owned timepieces slump.

The company has eliminated about two dozen positions, according to people familiar with the matter.

Hodinkee, which also counts musician John Mayer and Superbowl winning quarterback Tom Brady as investors, acquired watch dealer Crown & Caliber in 2021 during a frenzied surge in prices for used luxury timepieces. The loss-making business has weighed on Hodinkee, which was profitable before the deal, said the people, who spoke on the condition of anonymity.

Hodinkee confirmed it’s reducing staff in operations, technology and photography as part of the integration of Crown & Caliber, without confirming numbers.

ADVERTISEMENT

“We have restructured areas of the business that were either duplicative, redundant or inefficient,” chief executive officer Jeffery Fowler said by email. Hodinkee will continue investing in its business for growth, he added.

The purchase of Crown & Caliber, which sells used Rolex and other top brands, boosted Hodinkee’s annual revenue above $100 million.

Founded in 2008 by former UBS analyst Benjamin Clymer, Hodinkee is among the most important online sources for watch information and content, particularly for the US market. The country is now the top destination for Swiss watch exports after overtaking China in 2021.

Online luxury watch trading site Chrono24 GmbH cut about 13 percent of its workforce in January.

In addition to selling new and used watches and producing limited edition collaborations with top brands, Hodinkee also sells watch insurance products and provides bespoke services for high-net-worth collectors.

Other Hodinkee investors include The Chernin Group LLC and True Venture Management LLC.

Prices for many high-end watches on the secondary market — including Rolex, Patek Philippe and Audemars Piguet models — have been falling for more than a year after surging during the pandemic.

The Bloomberg Subdial Watch Index, which tracks prices for the 50 most-traded watches by value, has dropped 12 percent in the past year.

ADVERTISEMENT

“While the pre-owned market has been in transition since April of 2022, we’ve seen pre-owned watch prices remain stable for several quarters now, with the most popular references still commanding a premium above pre-Covid prices,” Fowler said.

By Andy Hoffman

Learn more:

Case Study | Building a DTC Challenger Brand

Fashion entrepreneurs need a new playbook to launch, scale and differentiate their companies, as regulations and rising costs mean performance marketing can no longer serve the critical role it once did for DTC brands. Finding the right positioning and capturing market share can mean going back to the brand-building basics, as BoF profiles of Gymshark, Hodinkee and Mejuri show.","{'label': 'Neutral', 'score': 0.9985271692276001}",neutral,0.9985271692276001,0
Thélios acquires iconic french Eyewear brand Vuarnet - LVMH,"Tue, 05 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lmx2bWguY29tL25ld3MtZG9jdW1lbnRzL25ld3MvdGhlbGlvcy1hY3F1aXJlcy1pY29uaWMtZnJlbmNoLWV5ZXdlYXItYnJhbmQtdnVhcm5ldC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Tiffany & Co. and US Open renew trophy partnership 05.09.2023,"{'label': 'Neutral', 'score': 0.9999951124191284}",neutral,0.9999951124191284,0
Ozempic maker overtakes LVMH as Europe's most valuable company - New York Post,"Fri, 01 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vbnlwb3N0LmNvbS8yMDIzLzA5LzAxL296ZW1waWMtbWFrZXItb3ZlcnRvb2stbHZtaC1hcy1ldXJvcGVzLW1vc3QtdmFsdWFibGUtY29tcGFueS_SAV9odHRwczovL255cG9zdC5jb20vMjAyMy8wOS8wMS9vemVtcGljLW1ha2VyLW92ZXJ0b29rLWx2bWgtYXMtZXVyb3Blcy1tb3N0LXZhbHVhYmxlLWNvbXBhbnkvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"The pharma giant behind popular weight loss drugs Ozempic and Wegovy assumed the top spot as Europe’s most valuable company on Friday, overtaking French luxury empire LVMH, according to a report.

Novo Nordisk, the Danish multinational company, saw its market capitalization surge to $424.7 billion during Friday trading in London, beating out the luxury retail conglomerate owned by the family of Bernard Arnault.

LVMH, which has been Europe’s most valuable company for two-and-a-half years, had a market capitalization of $420.1 billion, according to Refinitiv data cited by the Reuters news agency.

Novo’s market capitalization also factored in unlisted shares that cannot be bought on any stock exchange.

3 Novo Nordisk, the Danish multinational company behind the popular drug Ozempic, saw its market capitalization surge on Friday. REUTERS

In February 2021, LVMH, whose brands include Louis Vuitton, Dior, Sephora, and Dom Pérignon, dethroned Nestle, the Swiss food and drink conglomerate, to become Europe’s most valuable company.

Novo’s share price has roughly tripled in the past three years while LVMH’s has doubled.

The Danish firm’s shares have been up by some 17% since it announced last month that a large study had shown Wegovy also had a clear cardiovascular benefit, boosting the company’s hopes of moving beyond its image as a lifestyle drug.

Sales of Ozempic, a diabetes drug that doctors have been increasingly prescribing off-label to treat obesity as well as heart failure, have exploded, generating $3.2 billion in the second quarter — up from $2.1 billion in the same period last year.

3 Novo briefly assumed the top spot as Europe’s most valuable company on Friday, overtaking French luxury empire LVMH, which is run by Bernard Arnault. AFP via Getty Images

Wegovy and Saxenda, Novo drugs that have been approved to treat obesity, more than tripled their combined sales to $1.6 billion in the second quarter.

Other pharmaceutical players are looking to capitalize on the anti-obesity craze.

Eli Lilly’s diabetes drug Mounjaro generated $980 million in sales for the second quarter — up 72% from the first quarter of this year.

Lilly’s shareholders have seen a handsome return on their investment. In the last year, Lilly’s stock has soared by more than 80%.

3 LVMH, whose brands include Louis Vuitton, Dior, Sephora, and Dom Pérignon, has been Europe’s most valuable company for the past two-and-a-half years. REUTERS

LVMH reported a drop in sales for the second quarter — an indication that spending on luxury retail goods among inflation-saddled Americans was on a downward keel.

Concerns about China’s weakening economy have also hurt investor sentiment towards LVMH.

Arnault and his family still boast the second-largest fortune in the world. They have a net worth valued by Bloomberg Billionaires Index at $186 billion.

With Post wires","{'label': 'Neutral', 'score': 0.5688849091529846}",neutral,0.5688849091529846,0
