Titre,Date de publication,URL,Contenu,sentiment_finbert,sentiment_label,sentiment_score,sentiment_numerique
Everything We Know About Rihanna's Luxury Fashion Brand for LVMH - W Magazine,"Tue, 26 Feb 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LndtYWdhemluZS5jb20vc3RvcnkvcmloYW5uYS1sdXh1cnktZmFzaGlvbi1icmFuZC1sdm1oLXByb2plY3QtbG91ZC1mcmFuY2XSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"With her many fashion collaborations, Rihanna has gone from a fashion muse to an actual designer—and a gifted one at that. That design savvy is one of the reasons LVMH is partnering with her on her first full-fledged luxury fashion brand, which was first the subject of speculation back in January. Now Rihanna’s LVMH luxury brand is official, and with that come the first details about it. One of the most interesting we’ve learned is that Rihanna has invested much of her own money into the venture and will be a 49.99 percent shareholder via her company Denim UK Holdings, as Business of Fashion reports.

According to financial filings obtained by the accounting firm Ledouble, Rihanna has invested 29,988,000 euros into her upcoming brand, while LVMH has injected 30 million euros into it. These investments are massive votes of confidence in the line, from both Rihanna and LVMH, which has not launched a new brand since it did so with Christian Lacroix in 1987. LVMH has worked with Rihanna before, as their beauty incubator program, Kendo, backed the wildly successful Fenty Beauty, which is estimated to hit the billion-dollar mark before the competing celebrity beauty line Kylie Cosmetics. (It made 500 million euros in 2018 alone, per BoF.)

With her first luxury fashion line, Rihanna is poised to shatter all kinds of new records. As much as her name alone can carry it, she’s also working with top talent to ensure its success. That includes hiring directly from Louis Vuitton and Celine, as WWD recently noted, and picking Jean-Baptiste Voisin, LVMH’s chief strategy officer, as her brand’s president.

As for the scope of Rihanna’s line, which has the working title Project Loud France—a nod to her 2010 album Loud—it will potentially include everything from women’s wear and men’s wear to clothing for kids, footwear, leather goods, athleisure, and eyewear, which she may have already offered a sneak peek of while out and about in New York City. Rihanna’s line will also reportedly include “goods linked to lifestyle,” high-tech products, office supplies, home decor, and garden products, so you can live a RiRi-approved life, from weed whacking to lounging in your living room. The only downside? There’s no release date yet.","{'label': 'Neutral', 'score': 0.9998399019241333}",neutral,0.9998399019241333,0
5 Simple Reasons I Bought LVMH Stock - The Motley Fool,"Fri, 08 Feb 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDE5LzAyLzA4LzUtc2ltcGxlLXJlYXNvbnMtaS1ib3VnaHQtbHZtaC1zdG9jay5hc3B40gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"The luxury goods leader offers balanced growth without the trade war drama.

LVMH (LVMUY -1.91%) is the world's largest luxury company. Its sprawling portfolio of 70 brands includes fashion houses Louis Vuitton, Fendi, Christian Dior, Loewe, and Marc Jacobs; jewelry and watch brands like Bvlgari and Tag Heuer; retailers like Sephora and Le Bon Marche; and wine and spirit brands like Hennessy, Dom Perignon, and Moet & Chandon. It sells its products at 4,590 stores across 70 countries.

LVMH's stock nearly doubled over the past three years as demand for its luxury products rose in both developed and emerging markets. I think LVMH still has room to run after that multiyear rally, so I recently started a position in the stock. Here are my top five reasons for doing so.

1. Stable revenue growth across multiple markets

LVMH's revenue rose 10% to 46.8 billion euros ($53.1 billion) in 2018. On an organic basis, which excludes acquisitions and divestments, its revenue rose 11%. Here's how its core businesses fared.

Core Business Percentage of Revenue (2018) Growth* (YOY) Fashion & Leather 39% 15% Selective Retailing & Other 28% 6% Perfumes & Cosmetics 13% 14% Wines & Spirits 11% 5% Watches & Jewelry 9% 12%

2. Global growth without the trade war

Its growth was also well-balanced across all four of its main regions. LVMH noted that its sales in China, which are included in its Rest of Asia region, ""accelerated"" in the fourth quarter of the year.

Region Percentage of Revenue (2018) Growth* (YOY) Europe 29% 7% United States** 24% 8% Japan 7% 15% Rest of Asia 29% 15%

LVMH's growth in China defies the notion that its economic slowdown is impacting the consumption of luxury goods. Tiffany & Co. (TIF) also recently reported ""double-digit"" sales growth in China during the holidays.

LVMH, which is based in Paris, isn't exposed to the ongoing trade war between the US and China. This insulates it from tariffs and retaliatory boycotts of American products.

3. Expanding margins and rising earnings

LVMH's gross margin rose 200 basis points to 67% in 2018 as its operating profit (from recurring operations) expanded 190 basis points to 21.4%. Those figures are significantly higher than Tiffany's gross margin of 63.1% and operating margin of 16.7% in the first nine months of 2018.

LVMH keeps expanding its margins for two reasons: It never marks down its items, and its core brands only face a handful of meaningful competitors in the high-end market. LVMH's year-over-year operating margin expansion was also well-balanced across its five core businesses:

Operating Margin 2017 2018 Fashion & Leather 31.7% 32.2% Selective Retailing & Other 8.1% 10.1% Perfumes & Cosmetics 10.8% 11.1% Wines & Spirits 30.6% 31.7% Watches & Jewelry 13.5% 17.1%

LVMH's profit from recurring operations rose 21% to €10 billion ($11.3 billion) as its net profit climbed 20% to €7 billion ($7.9 billion). Those are solid growth rates for a stock that trades at about 23 times trailing earnings. LVMH's stock isn't cheap, but its steady sales growth and expanding margins justify that slight premium.

4. Free cash flow growth and shareholder-friendly moves

LVMH's free cash flow (FCF) rose 16% to €5.5 billion ($6.2 billion) in 2018. It spent about €3 billion on dividends and €800 million on buybacks and other operations during the year. It also reduced its net debt by 23% to €5.5 billion.

LVMH also raised its annual dividend 20% to €6 ($6.80) per share for 2018, which gives it a yield of 2.1%. It has hiked that dividend annually at an average rate of 14% over the past five years.

5. A recession-resistant stock

It might seem risky to invest in a luxury goods maker when the bears expect a recession within the next two years. However, the highest-end brands are generally more resistant to economic downturns than mid-range ""affordable luxury"" brands like Tapestry's (TPR -2.93%) Coach and Kate Spade. That's why we recently saw Tapestry's stock plunge after it reported less than 1% sales growth last quarter.

LVMH's stock will certainly drop during a marketwide downturn. However, it could also recover much faster than other stocks, as it did after the Great Recession.

A ""good start"" to 2019

LVMH declared that it got off to a ""good start"" in 2019, and remained ""cautiously confident"" about the rest of the year. Therefore I think it's a good idea to start a small position in this stock, then accumulate some more if a market downturn cuts its valuation to even cheaper levels.

Check out the latest earnings call transcripts for companies we cover.","{'label': 'Positive', 'score': 0.9998353719711304}",positive,0.9998353719711304,1
Rihanna and LVMH Are Launching a Luxury Fashion House - Papermag,"Tue, 26 Feb 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vd3d3LnBhcGVybWFnLmNvbS9yaWhhbm5hLWx2bWgtbHV4dXJ5LWZhc2hpb27SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Calling Rihanna's ventures into the worlds of beauty and lingerie 'successful' would be a vast understatement. The queen herself has proved that her creativity can not be bound to one medium or another, which makes her upcoming fashion partnership with LVMH that much more exciting. According to Business of Fashion, Rihanna's rumored deal with the luxury fashion conglomerate has finally taken flight, and insiders are referring to it as 'Project Loud France' — a title referencing her fifth studio album Loud.

The French accounting firm Ledouble obtained filings that illustrate the financial partnership between the singer and the fashion group. Rihanna has reportedly contributed €29,988,000 to the project, with Project Loud France, controlled by LVMH, securing majority shareholder status with a €30 million investment. According to documents secured by BoF, Antoine Arnault, one of two heirs presumptive to the LVMH empire, signed the deposit on behalf of LV Group. The cash flow indicates that Rihanna is a 49.9% shareholder via her company Denim UK Holdings.

Related | Introducing the 2019 LVMH Prize Semifinalists

LVMH has not debuted a brand from inception since launching Christian Lacroix in 1987. This new foray into ground-up partnerships will be quite expansive, given the scope of Project Loud is the ""conception, fabrication, distribution, commerce, importation and exportation"" of an ambitious array of products. The upcoming line will reportedly include womenswear, menswear, children's clothing, accessories, footwear, eyewear, tech products, office supplies (?) and more.

WWD reported in January that Louis Vuitton and Celine employees have already been appointed to work alongside the singer and entrepreneur. In addition, Jean-Baptiste Voisin, chief strategy officer at LVMH has been named the company's president.

Like any of Rihanna's projects, Project Loud France is likely to be a major success — bolstered by the singer's celebrity status and LVMH's signature expertise. According to luxury analyst Mario Ortelli, the venture's success will largely depend on execution. ""They have one of the best platforms in the world in terms of design, marketing, distribution, supply chain,"" he told Business of Fashion. ""That's why they'll make the bet. But whether it succeeds will depend on execution.""","{'label': 'Neutral', 'score': 0.5953876972198486}",neutral,0.5953876972198486,0
Luxury Daily - Luxury Daily,"Thu, 21 Feb 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3Lmx1eHVyeWRhaWx5LmNvbS9sdm1oLWFwcGVhbHMtdG8tY29uc2Npb3VzLWNvbnN1bWVycy13aXRoLW5ldy1zb3VyY2luZy1zdGFuZGFyZHMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"Apparel and accessories

Louis Vuitton's Rare and Exceptional handbags in exotic skins. Image credit: Louis Vuitton

Luxury goods conglomerate LVMH Moët Hennessy Louis Vuitton is introducing new requirements for its crocodilian leather sourcing, as the group continues its quest to be more transparent about animal welfare and other sustainability issues.

LVMH plans to have all the farms supplying its exotic leather tannery certified by its new standards by 2020. Affluents are expecting more transparency and public initiatives from luxury brands as they grow more aware of environmental issues.

""Affluent consumers increasingly care about sustainability and animal welfare,"" said Chris Ramey, president of Affluent Insights, Miami. ""Luxury brands lead by setting higher standards.""

Mr. Ramey is not affiliated with LVMH, but agreed to comment as an industry expert. LVMH was reached for comment.

Leather sourcing

In 2011, LVMH took its first steps to managing its full supply chain of crocodilian leather by acquiring a Singaporean exotic leather tannery, Heng Long.

In addition to supplying LVMH brands, Heng Long also works with other companies in the luxury business. The tannery was certified by the Leather Working Group in 2017 because of its high-quality working conditions and environmental practices.

LVMH's Fendi sells Peekaboo handbags in crocodile leather. Image credit: Fendi

Heng Long has also been working with scientists, veterinarians and partner farms to improve the conditions for breeding crocodiles. These years of research are the basis for LVMH’s new standards for livestock production.

The new guidelines also reflect input from the International Union for Conservation of Nature’s Crocodile Specialist Group and NSF International.

Although tannery traceability requirements were already in place, LVMH’s new standard has four primary tenets. These include environment protections, safe working conditions on farms, animal welfare across all life stages, species preservation and respect for local communities.

Animal welfare encompasses the handling, veterinary intervention on site, quality of living space and feeding of the crocodiles.

Three of Heng Long’s 20 farm suppliers have already been certified by NSF International as meeting these requirements. Farms in Australia, Zambia, Zimbabwe, Kenya, the Philippines and the United States currently supply the tannery.

Later this year, LVMH plans to share an updated global strategy for the total animal sourcing as part of its LVMH Initiatives For the Environment program.

In 2017, the People for the Ethical Treatment of Animals purchased stock in LVMH to highlight its opposition to the conglomerate's use of exotic leathers.

PETA’s decision to buy stock in LVMH comes after the animal rights organization released a film exposé on the cruelty inflicted on crocodiles to harvest their skins for leather goods such as handbags and footwear. Through its stake holding, PETA hopes that it can push LVMH to end exotic-skin sales from within the corporation (see story).

As of now, LVMH is pushing a more conscientious strategy for its crocodilian leather sourcing without eliminating its production entirely. Other luxury labels, however, are moving towards a future without exotic leathers.

Louis Vuitton is among the LVMH brands using exotic leathers. Image credit: Louis Vuitton

In late 2018, French fashion label Chanel publicly announced that it would discontinue use of exotic skins, as well as furs, and shift resources towards the development of alternative materials.

Sustainability is so profoundly consequential in luxury manufacturing today that the CEO of Kering's Bottega Veneta believes leather in the future will likely be completely synthesized. During the Condé Nast International Luxury Conference, Claus-Dietrich Lahrs stated that he believed in the far future, leather will no longer come from actual animals, in a more humane form of fashion (see story).

""It’s a sensitive issue as Chanel and other luxury brands are moving away from exotic animal pelts,"" Mr. Ramey said.

Sustainability push?

Luxury companies including LVMH must continue to address environmental challenges as climate change impacts the industry.

According to a report by the Business for Social Responsibility (BSR) and members of its Responsible Luxury Initiative, companies should protect resources by using less and recycling more, using business strategies and philanthropic efforts to positively benefit society and being transparent about their progress to engage more investors and consumers.

Luxury brands, particularly in fashion, are encouraged to invest in the protection and restoration of crucial ecosystems. This will help keep raw materials, such as leather, available for those same luxury retailers (see story).

The fashion and leather goods sector continues to be LVMH's biggest driver, with the category seeing a 20 percent increase in revenue for the third quarter of 2018.

LVMH's fashion and leather goods revenues totaled 13 billion euros, or $15 billion at current exchange, in the first nine months of 2018, compared to 10.8 billion euros, or $12.4 billion in 2017 (see story).

""Luxury brands win thoughtful affluent customers only if they demonstrate the highest level of responsibility to working conditions and animal welfare,"" Mr. Ramey said. ""A luxury brand’s benevolence has to be more compelling than detractors who believe meat shouldn’t be eaten, leather shouldn’t be worn and animals shouldn’t entertain.""","{'label': 'Neutral', 'score': 0.995306670665741}",neutral,0.995306670665741,0
Rihanna & LVMH Luxury Label Name & New Details - HYPEBEAST,"Wed, 27 Feb 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vaHlwZWJlYXN0LmNvbS8yMDE5LzIvcmloYW5uYS1sdm1oLXByb2plY3QtbG91ZC1mcmFuY2UtbHV4dXJ5LWhvdXNlLWRldGFpbHPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Last month, news first broke that Rihanna was reportedly launching a new luxury label with LVMH. The news comes following the success of Fenty Beauty — which is already backed by the LVMH-owned Kendo — and would mark the first new label launched by the luxury conglomerate since Christian Lacroix back in 1987.

According to reports from Business of Fashion, the project now has a name and has received funding. The information seen by BoF reveals that the label will be titled Project Loud France — a reference to Rihanna’s 2010 album, Loud – and around €60 million EUR of funding (approx. $68 million USD), split almost equally between Rihanna and LVMH. Rihanna is also reported to be a 49.99 percent shareholder in the new venture, through her Denim UK Holdings company.

The documents obtained by BoF reveal that Project Loud may cover menswear, womenswear, kidswear, footwear, eyewear, leather goods and sportswear, with listings also referencing everything from office supplies to garden products. Keep an eye out for more details about the project over the coming months.

In other fashion news, Kiko Kostadinov, Paria Farzaneh and Bode are amongst this year’s LVMH Prize nominees.","{'label': 'Positive', 'score': 0.6047353148460388}",positive,0.6047353148460388,1
LVMH Moët Hennessy Louis Vuitton S.E. (EPA:MC): Are Analysts Bullish? - Yahoo! Voices,"Wed, 13 Feb 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vd3d3LnlhaG9vLmNvbS9uZXdzL2x2bWgtbW8tdC1oZW5uZXNzeS1sb3Vpcy0wNjA1NDIzNjMuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"Want to participate in a short research study? Help shape the future of investing tools and you could win a $250 gift card!

LVMH Moët Hennessy Louis Vuitton S.E.’s (EPA:MC) most recent earnings announcement in December 2018 confirmed that the company gained from a robust tailwind, eventuating to a double-digit earnings growth of 24%. Today I want to provide a brief commentary on how market analysts view LVMH Moët Hennessy Louis Vuitton’s earnings growth trajectory over the next couple of years and whether the future looks even brighter than the past. I will be using net income excluding extraordinary items in order to exclude one-off volatility which I am not interested in.

View our latest analysis for LVMH Moët Hennessy Louis Vuitton

Market analysts’ prospects for the upcoming year seems optimistic, with earnings expanding by a robust 12%. This growth seems to continue into the following year with rates reaching double digit 21% compared to today’s earnings, and finally hitting €8.2b by 2022.

ENXTPA:MC Future Profit February 14th 19

Even though it is informative knowing the growth each year relative to today’s value, it may be more beneficial to evaluate the rate at which the earnings are rising or falling every year, on average. The pro of this method is that it ignores near term flucuations and accounts for the overarching direction of LVMH Moët Hennessy Louis Vuitton’s earnings trajectory over time, which may be more relevant for long term investors. To calculate this rate, I’ve inserted a line of best fit through analyst consensus of forecasted earnings. The slope of this line is the rate of earnings growth, which in this case is 8.6%. This means that, we can expect LVMH Moët Hennessy Louis Vuitton will grow its earnings by 8.6% every year for the next couple of years.

Next Steps:

For LVMH Moët Hennessy Louis Vuitton, I’ve compiled three relevant factors you should further research:

Financial Health: Does it have a healthy balance sheet? Take a look at our free balance sheet analysis with six simple checks on key factors like leverage and risk. Valuation: What is MC worth today? Is the stock undervalued, even when its growth outlook is factored into its intrinsic value? The intrinsic value infographic in our free research report helps visualize whether MC is currently mispriced by the market. Other High-Growth Alternatives: Are there other high-growth stocks you could be holding instead of MC? Explore our interactive list of stocks with large growth potential to get an idea of what else is out there you may be missing!

To help readers see past the short term volatility of the financial market, we aim to bring you a long-term focused research analysis purely driven by fundamental data. Note that our analysis does not factor in the latest price-sensitive company announcements.



The author is an independent contributor and at the time of publication had no position in the stocks mentioned. For errors that warrant correction please contact the editor at editorial-team@simplywallst.com.","{'label': 'Positive', 'score': 0.5102323293685913}",positive,0.5102323293685913,1
LVMH partners with Secours populaire to launch “Une Journée Pour Soi” ( “A Day All Your Own”) initiative to support ... - LVMH,"Wed, 20 Feb 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiygFodHRwczovL3d3dy5sdm1oLmNvbS9uZXdzLWRvY3VtZW50cy9uZXdzL2x2bWgtcGFydG5lcnMtd2l0aC1zZWNvdXJzLXBvcHVsYWlyZS10by1sYXVuY2gtdW5lLWpvdXJuZWUtcG91ci1zb2ktYS1kYXktYWxsLXlvdXItb3duLWluaXRpYXRpdmUtdG8tc3VwcG9ydC13b21lbi1pbi12dWxuZXJhYmxlLXNpdHVhdGlvbnMtaW4tc2l4LWZyZW5jaC1jaXRpZXMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,">

>

>

LVMH partners with Secours populaire to launch “Une Journée Pour Soi” ( “A Day All Your Own”) initiative to support women in vulnerable situations in six French cities","{'label': 'Neutral', 'score': 0.9999970197677612}",neutral,0.9999970197677612,0
Starboard Cruise Services reveals leadership changes; LVMH remains upbeat about 'experiential retail' drive - The Moodie Davitt Report,"Thu, 07 Feb 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiiAFodHRwczovL21vb2RpZWRhdml0dHJlcG9ydC5jb20vc3RhcmJvYXJkLWNydWlzZS1zZXJ2aWNlcy1yZXZlYWxzLWxlYWRlcnNoaXAtY2hhbmdlcy1sdm1oLXJlbWFpbnMtdXBiZWF0LWFib3V0LWV4cGVyaWVudGlhbC1yZXRhaWwtZHJpdmUv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"INTERNATIONAL. Starboard Cruise Services President & CEO Beth Neumann and Senior Vice President Cruise Line Retail David Goubert have left the LVMH Moët Hennessy Louis Vuitton-owned company to pursue new roles elsewhere.

Neumann, who joined as President & CEO in December 2013, departed this month for a new role with a New York-based private equity firm. A corporate search for her successor is under way.

Goubert was named this week as Executive Vice President, Stores and Retail Experience at US department store group Neiman Marcus. He joined Starboard in January 2015 and had worked for LVMH for 20 years.

Anish Melwani, Chairman & CEO of LVMH Inc. (North America), has assumed the role of Chairman of Starboard Cruise Services, to ensure that the company’s strategic relationships continue seamlessly.

Starboard’s senior leaders are managing the daily business as the Operations Committee, reporting directly to Melwani.

The committee consists of:

Carrie Julier, Senior Vice President Cruise Line Retail (North America) & General Manager Onboard Media (Julier has expanded her role by assuming oversight of the North America Cruise Line Retail operations while maintaining leadership of sister company Onboard Media.)

Derek Wong, Vice President & General Manager Cruise Line Retail (Asia)

Stefano Menegotto, Vice President & General Manager Cruise Line Retail (Europe)

Anne Pasquier, Senior Vice President Global Supply Chain & Sourcing and Interim Chief Merchandising Officer

Francois Darricau, Senior Vice President & Chief Financial Officer

Robin Rosenbaum-Andras, Senior Vice President Marketing

Anya Varga, Vice President Human Resources.

DFS Group Chairman & CEO Ed Brennan remains a Board member at Starboard.

In a statement issued to The Moodie Davitt Report, Melwani said: “We’re grateful for the many contributions that both Beth and David have made to the Starboard business and we wish them well in their new positions. The global leadership of LVMH and I are confident about the Starboard vision of experiential retail and in the leadership of the Operating Committee.

“Our teams are focused on launching five important new ships in 2019, as well as other key renovation projects, while continuing to deliver retail excellence through The Starboard Way.”

Major recent openings for Starboard include a “next-level shopping experience” onboard the new Celebrity Edge and an enhanced, experiential offer onboard Royal Caribbean International’s Symphony of the Seas.","{'label': 'Neutral', 'score': 0.9999872446060181}",neutral,0.9999872446060181,0
Moët Hennessy Is Planting Roots in China With Ao Yun Wines - Fortune,"Tue, 05 Feb 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vZm9ydHVuZS5jb20vMjAxOS8wMi8wNS9tb2V0LWhlbm5lc3N5LWFvLXl1bi1jaGluYS13aW5lL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"Maxence Dulou—a native of Bordeaux who has worked at vineyards in Chile, South Africa, and France’s Burgundy region—wanted to take part in the creation of a new wine. In 2012, he found himself doing so—in China.

But while China is projected to soon become the world’s second largest market for wine, behind the United States, it is not known for being a major wine producer.

So why start a brand new winemaking operation—not just one producing mass market bottles, but wines priced at $300 a pop—in an untested region for wine production? “No one did it before,” Dulou replies simply. “It’s a country that is very interesting. No company was trying to make a luxury product there, in particular, a luxury wine.”

It became a complicated journey, both financially and geographically, as Dulou described it recently during a sit-down interview at Manhattan’s NeueHouse, a private work collaboration space for creative professionals, artists, and entrepreneurs.

Ao Yun

Enter Moët Hennessy, the wine and spirits half of the luxury goods conglomerate LVMH, headquartered in Paris. The parent company of iconic and even legendary houses such as Dom Pérignon, Ruinart, and Veuve Cliquot (founded in 1668, 1729, and 1772, respectively) had been scouting for a new wine region to pioneer following investments in expanding wine-producing regions from Argentina to Western Australia and New Zealand for the last few decades.

By 2008, China marked the next step in this direction for Moët Hennessy.

“To discover a new terroir, it is a dream for a winemaker,” Dulou says.

Ao Yun, which means “flying above the clouds,” in a nod to its home beneath the sacred Meili mountain, operates like a startup within Moët Hennessy, according to Olivier Gailly, brand manager for the prestige collection of estates and wines at Moët Hennessy.

“We’re building for the long term—for the ability to pass on that knowledge of winemaking and market perspective to the next generation,” Gailly says. “It’s tiny within the LVMH world, but it’s exciting and new.”

Getting into the wine business is a huge investment, and it takes a long time to get your money back—and the cost to make the wine is incredibly high, Dulou says. When you’re starting from actual scratch, the costs are exponentially greater. In the case of Ao Yun, Dulou estimates they’re investing at a rate of three times the cost of doing a first growth of Bordeaux in the grape’s native region.

Flying Above the Clouds

There are less than a handful of significant wine regions in China. Eventually, the winemaker found an area—a microterroir, if you will—which was not too big, not too small, with a climate just right in the Yunnan Province in southern China, not far from the Tibetan border.

Ao Yun’s vineyards span across nearly 500 acres. The area is surrounded by three large rivers, separated by mountain ranges climbing 22,000 feet. The vineyards are spread across four villages—Adong, Xidang, Sinong, and Shuori—and soils tended to and managed by more than 120 Tibetan farmers with the objective of producing a more complex wine.

Dulou stresses the key role that the Tibetan farmers play in the winemaking process and contributing to the terroir profile.

“Some [winemakers] just focus on the climate and soil,” Dulou explains. “But we like to add the people in. You can have the best climate and the best soil, but not make a good grape if you don’t have the right people taking care of it.”

Ao Yun/Moet Hennessy

And with the closest river at 4,000 feet and the villages between 6,000 and 8,000 feet in elevation, there’s also no machinery available at Ao Yun winery. There is simply no access available for it. The nearest airport is four hours away in Shangri-La City.

So this permits the winery to have soil that is less compact with roots that can go deeper. It also means there is no use of pesticides.

“We work four times harder because we do everything by hand,” Dulou says. “You mustn’t want to make money to come here. Passionate people with a lot of time can make money. But if you aim to make money, there are other ways to do it. You start from zero, and it takes time to build a brand.”

Suffice to say, the high-altitude also contributes to a unique, strong profile—but it also comes with its own challenges.

“If you don’t have sunscreen, you’ll burn quickly,” Dulou says with a laugh. On a more serious note, that also means more color in the wine, which makes the wine softer. “You feel the tannins of the wine. This is very specific to this altitude because the mountain is very steep.”

Ao Yun commenced on its first vintage in 2013. That bottle launched in 2017, followed by the 2014 vintage in 2018. The 2015 vintage is coming to white tablecloth restaurants, luxury hotels, and high-end wine shops in 2019.

Beyond Borders

Selling directly to the likes of Michelin-starred restaurants is key to Moët Hennessy’s strategy for not only promoting Ao Yun as a luxury winemaker but educating the wine community about the emergence of the Chinese province as a world-class producer.

“We don’t want to make a wine only for China. We’re thinking long-term. It would be simple, short-term, to only sell in China,” Dulou says, noting that only 20% of the company’s production is sold in China. The rest is distributed worldwide. Nevertheless, he acknowledges that Chinese demand will help Ao Yun to build its brand in the future.

Gregoire Machavoine

When asked where he might look for the next untapped terroir, Dulou kept his cards close, but he did hint at a few spots, naming nearby Nepal and India as potential regions ripe for deeper investment in winemaking.

Gailly says that the story of Ao Yun is already “extraordinary,” but he suggests that, regardless of the unique terroir and winemaking process at Ao Yun, there are some universal truths to wine appreciated worldwide that are the true tests of success: “At the end of the day, people want a great experience in the glass with good food and good company.”","{'label': 'Neutral', 'score': 0.9999914169311523}",neutral,0.9999914169311523,0
Kiko Kostadinov and Stefan Cooke among LVMH Prize 2019 shortlist - Dazed,"Mon, 25 Feb 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmRhemVkZGlnaXRhbC5jb20vZmFzaGlvbi9hcnRpY2xlLzQzNDc0LzEva2lrby1rb3N0YWRpbm92LXN0ZWZhbi1jb29rLdIBV2h0dHBzOi8vd3d3LmRhemVkZGlnaXRhbC5jb20vZmFzaGlvbi9hcnRpY2xlLzQzNDc0LzEva2lrby1rb3N0YWRpbm92LXN0ZWZhbi1jb29rLT9hbXA9MQ?oc=5&hl=en-US&gl=US&ceid=US:en,"After first launching in 2013, the LVMH Prize has become one of fashion’s most coveted awards among young designers, previously helping to launch the careers of past winners including Marine Serre, Grace Wales Bonner, and Marques’Almeida. Today, the 20 semi-finalists for the 2019 edition of the prize have been announced.

With great representation for London-based talents, Fashion East designer Stefan Cooke appears on the shortlist for the first time, along with Kiko Kostadinov, Paria Farzaneh, and Bethany Williams. After making it to the semi-finals of the 2017 prize, Richard Malone returns again for this year’s list. Elsewhere, the rest of the world is represented from Montreal to Tel Aviv. Hailing from South Africa, Thebe Magugu – whose zine Faculty Press we recently featured – is in the runnings for the win with his eponymous label. Swiss designer Kévin Germanier is also nominated for his sparkling yet sustainable designs.

Following the announcement of the semi-finalists, a panel of industry experts – including Dazed’s Jefferson Hack, Naomi Campbell, Michel Gaubert, and Adrian Joffe – will narrow the list down to eight finalists; one who will win the grand prize of €300,000 and a year’s worth of mentorship. This year, replacing the Special Prize is the Prize for Young Fashion Graduates – a chance to win €100,000 and to work at one of LVMH’s fashion houses. Stay tuned for the three lucky graduates shortlisted.

View the full list of semi-finalists below:

3.Paradis by Emeric Tchatchoua

Anrealage by Kunihiko Morinaga

Bethany Williams by Bethany Williams

Bode by Emily Adams Bode

Boramy Viguier by Boramy Viguier

Duran Lantink by Duran Lantink

Eftychia by Eftychia Karamolegkou

Germanier by Kévin Germanier

Hed Mayner by Hed Mayner

Hu by Caroline Hu

Kanghyuk by Kanghyuk Choi and Sanglak Shon

Kiko Kostadinov by Kiko Kostadinov

Kenneth Ize by Kenneth Izedonmwen

Lecavalier by Marie-Eve Lecavalier

Paria/Farzaneh by Paria Farzaneh

Phipps by Spencer Phipps

Richard Malone by Richard Malone

Stefan Cooke by Stefan Cooke & Jake Burt

Susan Fang by Susan Fang

Thebe Magugu by Thebe Magugu","{'label': 'Neutral', 'score': 0.9999903440475464}",neutral,0.9999903440475464,0
