Titre,Date de publication,URL,Contenu
Luxury Giant LVMH to Buy Tiffany for $16.2 Billion (Published 2019) - The New York Times,"Mon, 25 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTkvMTEvMjUvYnVzaW5lc3MvbHZtaC10aWZmYW55LWRlYWwuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"LVMH Moët Hennessy Louis Vuitton, the world’s largest luxury goods company, said on Monday that it had reached an agreement to buy the jeweler Tiffany & Company in a $16.2 billion deal, the largest ever in the luxury sector.

The acquisition will give LVMH a bigger foothold in the United States, as well as help Tiffany in Europe and China. It will also cement the status of Bernard Arnault, the LVMH chairman and chief executive, as the most acquisitive deal maker in the luxury business.

“Tiffany is an American icon and was on the list of brands for a long time we thought was a good potential match,” Mr. Arnault said in a telephone interview from Paris.

The acquisition would add another prominent American name to the LVMH stable of brands, which includes Dior, Givenchy, Fendi and Dom Pérignon. The deal would help propel the French luxury company into a leadership position not only in traditional soft luxury goods like clothing and handbags, but also in what is known as the hard luxury sector, which includes watches and jewelry."
LVMH scoops up Tiffany for $16.2 billion - CNN,"Mon, 25 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmNubi5jb20vMjAxOS8xMS8yNS9pbnZlc3RpbmcvdGlmZmFueS1sdm1oLWFjcXVpc2l0aW9uL2luZGV4Lmh0bWzSAUVodHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDE5LzExLzI1L2ludmVzdGluZy90aWZmYW55LWx2bWgtYWNxdWlzaXRpb24?oc=5&hl=en-US&gl=US&ceid=US:en,"Hong Kong CNN Business —

LVMH (LVMHF) and Tiffany & Co. (TIF) are finally getting together after weeks of anticipation.

The two companies announced Monday that LVMH will buy the Manhattan jeweler, famous for its little blue boxes and Fifth Avenue flagship store. The French luxury group will pay $135 per share, valuing Tiffany at about $16.2 billion.

A deal had been expected for weeks. Tiffany and LVMH both confirmed in October that they were in talks to combine after Paris-based LVMH reached out with an unsolicited initial offer of $14.5 billion. That was already a premium over Tiffany’s stock price at the time.

The deal is one of the largest in the history of the luxury sector and in the career of LVMH CEO Bernard Arnault, Europe’s richest man.

LVMH is the world’s biggest luxury group and home to 75 different brands, including Christian Dior and Bulgari. Analysts have been bullish on its latest deal, saying that Tiffany is a good acquisition target because of its strong global brand.

“A takeover of Tiffany could make a lot of sense,” analysts at Bernstein wrote in a research note last month. While Tiffany is one of the world’s best-known luxury brands, analysts say it still has room to grow, particularly in jewelry and watches. And LVMH’s deep pockets could help Tiffany turn around after a rocky few years, and fuel its effort to better connect with millennial consumers.

A Tiffany & Co. store at a shopping mall in Beijing. The iconic jeweler said Monday it is being acquired by Louis Vuitton's owner. Mark Schiefelbein/AP

In a statement Monday, Tiffany chairman Roger N. Farah said the deal would give the company “an exciting path forward with a group that appreciates and will invest in Tiffany’s unique assets and strong human capital.”

The deal would also bolster LVMH’s jewelry and watch lineup, which already includes legacy brands such as Hublot and TAG Heuer. It would also boost the French company’s presence in the United States, which accounts for about a quarter of its revenue.

LVMH has for years been the top seller of high-end goods, according to a Deloitte analysis published this year. But sales in its jewelery and watch division make up only 9% of the company’s total revenue.

Tiffany, a 182-year-old jeweler, employs 14,000 people and operates 300 stores around the globe. In recent years, however, its sales have slumped.

LVMH, meanwhile, has enjoyed much more success among millennials, attracting attention from prominent influencers including Kylie Jenner and Cardi B. It owns major fashion houses such as Fendi and Louis Vuitton, as well as beverage brands Moet and Hennessy. Earlier this year, the conglomerate acquired Rihanna’s Fenty and Fenty Beauty fashion and cosmetics lines, which have enjoyed unique success marketing to a diverse swath of young women.

Tiffany and LVMH said Monday that the deal is expected to close in the middle of 2020."
LVMH's Latest Brick-and-Mortar Bet | BoF - The Business of Fashion,"Tue, 19 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmJ1c2luZXNzb2ZmYXNoaW9uLmNvbS9hcnRpY2xlcy9yZXRhaWwvbHZtaHMtbGF0ZXN0LWJyaWNrLWFuZC1tb3J0YXItYmV0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"PARIS, France — After 15 years, €500 million worth of renovations in the building and a total investment of €750 million, LVMH is finally set to reopen famous Parisian department store La Samaritaine, which it bought in 2001.

In doing so, the luxury group is forging into enemy territory: also known as the Right Bank, where department store rival Groupe Galeries Lafayette has long dominated the multi-brand retail landscape and recently opened a second location on the Champs-Elysées. (Renowned department store Le Bon Marché, which LVMH Chairman and Chief Executive Bernard Arnault purchased in 1984, is a Left Bank mainstay.)

DFS, the Hong Kong-headquartered travel retailer (also owned by LVMH), will operate the 20,000 square-metre space, renamed La Samaritaine Paris Pont-Neuf. There will be more than 600 brands on offer, including big names notably Louis Vuitton, as well as independent labels like Los Angeles-based dress line Brock Collection and jeweller Pascale Monvoisin.

The “selective offer” places La Samaritaine at the intersection of “[Avenue] Montaigne and Le Marais” in terms of taste, according to Eléonore de Boysson, DFS president for Europe and the Middle East. While some brands will operate under the concession model — meaning that they will operate their spaces themselves — most will have wholesale agreements.

ADVERTISEMENT

The beauty department (which will cover more than 3,000 square metres) will be the largest in a post-Brexit Europe, according to de Boysson. Certain labels, including Charlotte Tilbury, will only be available in Paris at the store. Unlike Le Bon Marché, located in Paris' 7th arrondissement, there won't be any homeware, kidswear or groceries, so beauty will be an important driver of both foot traffic and sales.

La Samaritaine, with its carefully restored Art Nouveau interiors and striking — if controversial — glass facade designed by Japanese agency Sanaa, should be popular with tourists and curious Parisians alike. But both LVMH and Galeries Lafayette are scaling in the midst of a tough time for multi-brand retailers, which are struggling to both retain in-store customers and maintain online growth. The recent bankruptcy and subsequent liquidation of luxury retailer Barneys New York, continued challenges at the Neiman Marcus Group and struggles at online retailers including Farfetch, Yoox Net-a-Porter Group and MatchesFashion indicate an outdated, increasingly commoditised model.

The glass facade designed by Sanaa | Credit: Pierre-Olivier Deschamps The glass facade designed by Sanaa | Credit: Pierre-Olivier Deschamps

The glass facade designed by Sanaa | Credit: Pierre-Olivier Deschamps

The landscape in France is also different than it was when LVMH acquired a majority stake in La Samaritaine nearly 20 years ago. Sluggish demand has seen sales of clothing and textiles in the country fall 1.3 percent in the first nine months of 2019, according to the Institut Français de la Mode. The department store channel in the period was down 0.7 percent.

Paris' department stores have also taken a hit this year, in part because of the ongoing ""gilet jaunes"" demonstrations, where populist workers seeking economic justice march on the streets, often in crowded, commerce-heavy neighborhoods. The much-anticipated opening of Galeries Lafayette Champs-Elysees has seen results ""below expectations,"" company Chief Executive Nicolas Houzé told BoF in October, and the Paris flagship of Qatari-owned retailer Le Printemps has also been impacted.

LVMH, however, has had great success with building department stores in the past. Le Bon Marché, which was founded in 1838, has been part of the group since its establishment in 1987, three years after Arnault acquired it. LVMH does not break out sales at its brands, but Le Bon Marché's annual sales were estimated to be €550 million in 2017, a double-digit increase from the year previous, according to a Reuters report. However, Le Bon Marché is only one location. Its grocery store, La Grande Épicerie, has expanded further. In 2017, LVMH launched multi-brand retailer 24S, which replaced Le Bon Marché's old e-commerce offering.

A restored Art Nouveau painting in La Samaritaine | Credit: Pierre-Olivier Deschamps A restored Art Nouveau painting in La Samaritaine | Credit: Pierre-Olivier Deschamps

A restored Art Nouveau painting in La Samaritaine | Credit: Pierre-Olivier Deschamps

In order to best serve international tourists — a big draw at any retailer located in the centre of Paris — LVMH looked to DFS, which has “in-depth knowledge” and understanding of the Asian consumer. (The company operates stores in 16 airports and 18 cities, mainly in Asia.) International clientele is expected to represent around half of the foot traffic and the majority of the sales, according to De Boysson, so services will include “seamless detax” at the point of sale, an international loyalty programme and parking spaces for buses around the nearby Louvre museum. “The first arrondissement [where La Samaritaine is located] is the least populated borough of Paris,” said La Samaritaine Chairman and Chief Executive Jean-Jacques Guiony who is also LVMH Chief Financial Officer. “We have the ambition to go get the tourism clientele.”

ADVERTISEMENT

LVMH expects the store to draw “several millions of visitors” in its first year. (DFS’s first European store in Venice, Italy, attracted 3 million visitors in its first 12 months.) De Boysson, for one, is confident that La Samaritaine will be strong enough to formidably compete in an increasingly crowded, increasingly challenging market. “Paris is still the first global tourist destination and it continues to grow,"" she said, adding that it’s important to go beyond apparel retail. With that, the store will offer 12 different food vendors.

Related Articles:

[ 6 Things You Need to Know About the New Galeries LafayetteOpens in new window ]

[ It’s Official: Barneys New York's New Owner Is Authentic Brands GroupOpens in new window ]

[ The Future of Retail is the End of WholesaleOpens in new window ]"
Tiffany is latest jewel for French luxury group LVMH's crown - The Associated Press,"Mon, 25 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL3BhcmlzLWludGVybmF0aW9uYWwtbmV3cy1saWZlc3R5bGUtbmV3LXlvcmstYXAtdG9wLW5ld3MtNDI2MjVkMmM0YjZkNGI1M2E3MTIwYzU4Njg5YzNiOGLSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"PARIS (AP) — French luxury group LVMH has agreed to buy New York jeweler Tiffany & Co. for $16.2 billion, adding a famed star to its portfolio that already boasts Louis Vuitton, Christian Dior and Bulgari.

LVMH said in a statement Monday it will take over the 182-year old Tiffany and its 300 boutiques worldwide at $135 a share. The price tag is higher than the $14.5 billion cash offer LVMH made last month.

Tiffany, known for its delicate jewelry, distinctive blue boxes and an Audrey Hepburn movie, says the deal will ensure its long-term sustainability. The company is trying to transform its brand to appeal to younger and more digital shoppers, and could use an owner with deep pockets to help expand its business.

Tiffany’s stock closed Monday up more than 6% in New York, while LVMH rose 2% in Paris.

LVMH, led by billionaire Bernard Arnault, says the deal will strengthen its position in high-end jewelry and in the U.S. market. The purchase will help the French conglomerate compete with Gucci-owner Kering Group and Cartier-owner Richemont SA. With its purchase of Tiffany, LVMH is also making a big bet on China’s economy— Tiffany has been expanding its presence in China with plans to build more stores there.

LVMH already owns 75 brands including Christian Dior, Fendi, and Givenchy as well as watchmaker Tag Heuer. Its flagship brand Louis Vuitton recently opened a handbag workshop in Texas, with President Donald Trump in attendance.

LVMH said both companies’ boards approved the deal and hope to finalize the takeover in 2020, subject to the approval of regulators and Tiffany shareholders.

LVMH “knows how to preserve the strength and the identity of its brands, which is very important because in the luxury sector, beyond the product itself, the image is important,” said Aude Latouche, a Paris-based corporate mergers and acquisitions analyst at AL Corporate Advice. “So to be where they are now, LVMH definitely knows not only how to buy a brand, but also how to make it grow and flourish without touching the heart and the strength of the brand.”

Tiffany is less of a household name in Europe than it is in the U.S. but enjoys a high-visibility boutique on the Champs-Elysees Avenue — just down the street from Louis Vuitton’s flagship store.

In Paris, Arnault is seen as the unelected president of the luxury world. One of Europe’s richest men, he’s ever-present at VIP events — and especially during the city’s Fashion Weeks, where LVMH brands hold a prominent place, and he and his children Delphine and Antoine are often parked in the front row. The Tiffany purchase is seen as confirming his status as the man to beat in the industry, and further distanced LVMH from its rivals.

The offer comes as luxury goods companies have been wrestling with changing habits of shoppers who are increasingly buying online. They’re also purchasing secondhand luxury items from places like The RealReal.com.

In addition, luxury companies are facing fears of an economic slowdown in China, a key area of business, while they’re already dealing with a slowdown in international tourism in the U.S.

Overall, the global market for personal luxury goods is healthy, reaching a record high of $286.53 (260 billion euros) in 2018 — a 6% increase from the year before, according to consulting firm Bain & Co. Jewelry in particular has been one of the top luxury growth categories, enjoying 7% sales increase to a little over $20 billion last year. Luxury sales in the Americas reached $88 billion (80 billion euro) last year, a growth rate of 5%, according to Bain & Co.

The U.S. luxury market has been helped by a strong economy and overall luxury spending by local consumers. However, a strong dollar has curbed spending by tourists from Asia and other countries.

Overall U.S. luxury sales, excluding jewelry, have fallen 2.7% so far this year compared to a 3.1% increase in overall retail sales, according to MasterCard SpendingPulse, which tracks sales across all types of payments including cash and checks. Jewelry sales, however, have risen 2.6% so far this year.

Under its CEO, Alessandro Bogliolo, Tiffany is trying to appeal to younger shoppers with more modern takes on jewelry. Earlier this year, it launched a men’s jewelry collection, and it’s increasing its marketing to a more diverse customer base like same-sex couples. It’s also been renovating its flagship store in Manhattan.

Tiffany has been putting plans in place to appeal to a younger group of customers who are more used to shopping online and hunting for fashion deals. Tiffany has notably highlighted ways customers can personalize jewelry and started letting people trace the origin of their diamonds.

Still, Tiffany’s U.S. sales have been stagnating as China’s slowing economy has weighed on spending by Chinese tourists, who make up a substantial portion of luxury spending. The strong dollar has also made Tiffany products more expensive for consumers outside the U.S.

China’s sales in mainland China continue to be strong, according to Tiffany. To maintain its momentum, Tiffany is either opening or upgrading its flagship stores in three key metropolitan areas: Beijing, Shanghai and Hong Kong. It’s also expanding its airport duty-free store networks. During the current quarter, it plans to open its first Tiffany store in a duty-free zone in mainland China at the Beijing Airport with a partner. This past fall, it relocated and upgraded its directly owned store at the Hong Kong airport.

It’s also going after the Chinese online shopper. Tiffany launched a China e-commerce site in August, its 14th e-commerce enabled website globally.

Tiffany had sales of $4.4 billion in 2018, an increase of nearly 7% over 2017. LVMH reported 6.3 billion euros in profits in 2018 on 46.8 billion euros in sales.

___

AP Retail Writer Anne D’Innocenzio in New York contributed to this report. Lerman reported from San Francisco."
"With Tiffany, LVMH grows in jewelry. And Tiffany gets another chance to shine - CNBC","Mon, 25 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTkvMTEvMjUvd2l0aC10aWZmYW55LWx2bWgtZ3Jvd3MtaW4tamV3ZWxyeS1hbmQtdGlmZmFueS1nZXRzLWEtY2hhbmNlLXRvLXNoaW5lLmh0bWzSAW5odHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAxOS8xMS8yNS93aXRoLXRpZmZhbnktbHZtaC1ncm93cy1pbi1qZXdlbHJ5LWFuZC10aWZmYW55LWdldHMtYS1jaGFuY2UtdG8tc2hpbmUuaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en,"The $16.2 billion deal by Louis Vuitton's parent company LVMH to buy Tiffany & Co. — the biggest ever in the luxury sector — is expected to benefit both parties.

For LVMH, the deal will give the world's largest luxury goods company a bigger name in fine jewelry and make it a bigger player in the U.S. For Tiffany, which has been criticized for lacking innovation, the deal could enable it to freshen its products and will help it grow overseas. The deal also comes as demand for diamonds globally is going through a resurgence.

LVMH executives agree with the broad strategies that Tiffany's management team has laid out to improve growth. But they also say the retailer's turnaround would have taken far more money and time than Tiffany's shareholders might have been willing to accept.

""We expect to bring Tiffany time and capital, which are two things that are not too easy to get when you report quarterly to the stock market,"" LVMH finance chief Jean-Jacques Guiony told analysts during a call Monday morning, after the deal was announced.

LVMH's plans for Tiffany have three main parts: Increasing the brand's value, improving its retail network and expanding its product offerings. LVMH hasn't yet said how many of Tiffany's 300 stores it may close. But LVMH is famous for finding the top retail locations in major markets, and for shuttering stores that don't perform.

Tiffany has come under pressure as French luxury brand Cartier has been investing more in targeting younger shoppers. Cartier parent company Richemont's jewelry business, which is headquartered in Switzerland, has an operating margin of about twice that of Tiffany.

Based on how he has handled a slew of other luxury brand acquisitions, including of Italian jewelry house Bulgari, LVMH CEO Bernard Arnault is expected to help Tiffany grow outside of the Americas, a market that represents about 41% of the jewelry company's sales today.

LVMH also has a keen eye for product. With Bulgari, for example, LVMH helped make the brand a bigger name in watches and helped refresh its flagship stores.

LVMH is famous for launching designs that can immediately be identified with their brand, like the ""LV"" logo on Louis Vuitton products. Or the Bulgari lettering on Bulgari jewelry. It will likely expand Tiffany's ""T"" and ""key"" designs, and introduce more products that carry Tiffany's iconic logo and coloring.

Given the importance of Chinese zodiac signs to Chinese luxury consumers, LVMH may also consider launching a zodiac-design for Tiffany, as it did with its successful serpent line at Bulgari.

But LVMH on Monday's call pushed back on the idea that it would make Tiffany more expensive by eliminating items like its famous $135 silver lockets.

""There is nothing wrong with an entry price,"" Guiony said, giving LVMH's $35 Dior lipstick as an example. He said what matters is that every item ""reflects the value of the brand."""
"How LVMH, Tiffany's new owner, became the world's biggest purveyor of luxury - Quartz","Mon, 25 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vcXouY29tLzE3NTUzNzgvaG93LXRpZmZhbnlzLW5ldy1vd25lci1sdm1oLWJlY2FtZS10aGUtYmlnZ2VzdC1sdXh1cnktc2VsbGVy0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"LVMH’s $16.2 billion purchase of historic American jewelry maker Tiffany is a characteristic move for the Paris-based company, which in less than 50 years has become luxury’s unrivaled superpower through similarly shrewd plays.

The acquisition of Tiffany, which did $4.4 billion in sales in 2018, will roughly double the size of LVMH’s jewelry and watch business, while complementing its 75 other brands spanning fashion, wines and spirits, cosmetics, and more. The deal, LVMH’s largest to date, increases its lead over its rivals. In 2018, it reported €46.8 billion ($51.9 billion) in sales, about three times the €14 billion of Richemont and €13.7 billion of Kering in their most recent fiscal years.

Advertisement

The origins of Louis Vuitton—the “LV” in LVMH and the largest brand in the group—date to 1854, when Louis Vuitton himself started making travel trunks. But the company’s present incarnation really dates to 1977, the year Henry Racamier began running the company. The brand by then was a long-standing symbol of luxury and prestige, but it wasn’t exactly a modern business. It had two stores and annual sales of $14 million, primarily selling luggage and handbags when Odile Vuitton, great grand-daughter of Louis, put her husband, Racamier, in charge. He had made his fortune in the steel industry, and while he didn’t know luxury necessarily, he understood business.

He vertically integrated Louis Vuitton, boosting its profit margins, expanded production, introduced new products, and opened new stores. “In 1984—only seven years after Racamier took over—sales at Vuitton had increased fifteen times, to about $143 million, and profits by almost thirty times, to about $22 million,” wrote Dana Thomas in her book Deluxe: How Luxury Lost Its Luster.

Racamier also took Vuitton public that year. Two years later, the company acquired Veuve Clicquot, the champagne maker and owner of a perfume group. Following that, he arranged the merger of Louis Vuitton and Moët-Hennessy, the wine and spirits group, forming LVMH, already a growing giant. In 1988 it bought fashion house Givenchy.

But in 1990, Racamier quit the company after losing a power struggle with LVMH’s chairman at the time, Alain Chevalier. The ultimate winner of the dispute was Bernard Arnault, the current CEO and chairman, who had aligned himself himself with Chevalier and emerged as the dominant shareholder.

Advertisement

Arnault’s background wasn’t in luxury either, but in 1984, he had managed to take over French textile empire Boussac, owner of Christian Dior. Arnault had set about revitalizing the Dior brand, pulling back its rampant licensing and vertically integrating it. He bought Céline, too, and would eventually integrate both companies into LVMH, though not until 2017 for Dior.

Arnault installed star designers at the company’s fashion brands, such as Marc Jacobs at Louis Vuitton, and used the spectacle of fashion shows to sell high-margin items such as fragrances and handbags. He oversaw a continuing streak of acquisitions, including Berluti in 1993, TAG Heuer in 1999, Fendi in 2001, and Bulgari in 2011 to name just a few. He was even stealthily buying up shares of Hermès before a battle with the Hermès family pushed him to spin them off in 2014.

LVMH’s purchase of Tiffany should help maintain its runaway growth at a moment when the luxury market overall is slowing down. And for Arnault, it’s a shiny new jewel in his crown. According to a research note from Cowen, only a small group of luxury brands have annual sales of more than $3 billion, including Hermès, Gucci, Chanel, and Cartier. LVMH will now own three of them.

Correction: This article has been updated to clarify that LVMH now owns three of a small number of luxury brands with sales of more than $3 billion. A previous version of this article cited Cowen’s research saying there were seven luxury brands with sales of more than $3 billion. There are more than seven such brands."
"LVMH Continues to Gain on Global Banking, Oil Giants, as Luxury Outshines Other Sectors - The Fashion Law","Fri, 08 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy50aGVmYXNoaW9ubGF3LmNvbS9sdm1oLWtlcmluZy1hbmQtaGVybXMtY29udGludWUtdG8tcml2YWwtYmFua2luZy1pbnN1cmFuY2UtYW5kLWVuZXJneS1naWFudHMtb24tZnJlbmNoLXN0b2NrLW1hcmtldC1pbmRleC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"LVMH Moët Hennessy Louis Vuitton has held the title of the world’s largest luxury goods conglomerate for years, but now the Paris-based entity is adding a new title to its roster: one of the most valuable companies in all of Europe. Shares in the Bernard Arnault-headed group – which owns 75 different brands ranging from fashion houses like Louis Vuitton, Dior, Givenchy, and Fendi to spirits companies, such as Veuve Clicquot and Moet – “are worth more than Europe’s biggest auto maker, Volkswagen AG, and biggest bank, HSBC Holdings,” according to the Wall Street Journal.

Over the past month, LVMH’s share price has grown by more than 5 percent, bringing its market capitalization to $222 billion for the first time ever, and “making it almost as valuable as Europe’s biggest oil producer, Royal Dutch Shell PLC,” the WSJ reported on Thursday. And the maker of Louis Vuitton bags and Fendi furs is not alone in its stock market success: the share prices of its rivals Kering and Hermès have also been on the rise in recent years.

The sizable growth of these luxury players “is a sign of how the luxury business is eclipsing sectors that were once at the core of the European economy,” the WSJ’s Matthew Dalton says. While “banks are struggling to adapt to new post-financial-crisis regulations, auto makers [are] facing declining car sales, [and] big oil companies are subject to the whims of turbulent oil and natural-gas markets,” luxury fashion and accessories brands have been consistently revealing boosted bottom lines across the globe, and reshaping the makeup of the CAC-40, a market capitalization weighted index that reflects the performance of the 40 largest and most actively traded shares listed on Euronext Paris, in the process.

The latest display of LVMH’s growing might comes almost 2 and a half years after it became France’s biggest company by market value, “a mantle energy giant Total SA and drugmaker Sanofi SA had shared for almost a decade” thanks to a 200 percent rise in value since the start of 2016, Bloomberg reported. Meanwhile, Gucci’s parent company Kering – which was situated in the number 7 spot on the CAC-40 – was proving to be similarly noteworthy, as it its stock recorded an increase of more than 33 percent, the largest increase for 2017 on the index.

Such growth by the luxury titan is “reshaping the French benchmark [index], long the realm of energy, infrastructure, financial and telecommunications stocks,” with France’s two biggest luxury giants particularly “well managed and more successful than others in attracting new clients globally via e-commerce, without cannibalizing their traditional business,” Christian Guyot, analyst at Invest Securities in Paris, said at the time.

As for whether LVMH, Kering and Hermès – which occupy three of the top seven spots by market cap on the CAC-40, “ahead of BNP Paribas, France’s largest bank, and AXA SA, the country’s largest insurer,” according to the WSJ – can maintain their hold on the market as a whole, Bernstein & Co. analyst Luca Solca is optimistic, saying that “as long as global market conditions support a larger and larger audience of consumers who are interested in and capable of buying luxury goods, LVMH is in a great position.”

Given that the luxury goods giant “often serves as a canary in the coal mine for how other fashion brands are performing,” as Markets Insider put it last month, its closest rivals will likely also continue to fare well, especially since, as Dalton notes, the fashion industry’s conglomerates “appear to have gained an advantage compared with single-brand houses because their labels can share know-how and pool costs in areas such as marketing, logistics and real estate.”

And if the recent acquisition talks between LVMH and Tiffany & Co. are any indication, the consolidation of brands and groups will likely only continue, thereby, boosting the prowess of those at the top."
Tiffany being bought: French luxury group LVMH buying Tiffany for $16.2 billion - CBS News,"Mon, 25 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3MvdGlmZmFueS1sdm1oLWZyZW5jaC1sdXh1cnktZ3JvdXAtYnV5aW5nLXRpZmZhbnktMTYtMi1iaWxsaW9uL9IBXmh0dHBzOi8vd3d3LmNic25ld3MuY29tL2FtcC9uZXdzL3RpZmZhbnktbHZtaC1mcmVuY2gtbHV4dXJ5LWdyb3VwLWJ1eWluZy10aWZmYW55LTE2LTItYmlsbGlvbi8?oc=5&hl=en-US&gl=US&ceid=US:en,"Paris — French luxury group LVMH has agreed to buy iconic New York jeweler Tiffany & Co. for $16.2 billion, adding a famed star to its portfolio that already boasts Louis Vuitton, Christian Dior and Bulgari.

LVMH announced in a statement Monday that it will purchase the 182-year old Tiffany and its 300 boutiques worldwide at $135 a share. The agreed deal is higher than the $14.5 billion cash offer LVMH made last month.

Tiffany — known for its delicate jewelry, distinctive blue boxes and an Audrey Hepburn movie — says the deal will ensure its long-term sustainability. Tiffany, which is trying to transform its brand to appeal to younger and more digital shoppers, could use a company with deep pockets to help expand its business.

LVMH's share price rose on the announcement, trading Monday up 2% at 403.50 euros.

Tiffany & Co. jewelry is displayed in a store in Paris, France, November 25, 2019 Gonzalo Fuentes / Reuters

Paris-based LVMH, led by billionaire Bernard Arnault, says the deal will strengthen its position in high-end jewelry and in the U.S. market. The purchase gives the French conglomerate a new star in its already distinctive portfolio - one that will help it compete with Gucci-owner Kering Group and Cartier-owner Richemont SA.

LVMH already owns 75 brands including Christian Dior, Fendi, and Givenchy as well as watchmaker Tag Heuer. Its flagship brand Louis Vuitton recently opened a handbag workshop in Texas, with President Trump in attendance.

LVMH said both companies' boards approved the deal and hope to finalize the takeover in 2020, subject to the approval of regulators and Tiffany shareholders.

The offer comes as luxury goods companies have been wrestling with changing habits of shoppers who are increasingly buying online. They're also purchasing second-hand luxury items from places like The RealReal.com.

In addition, luxury companies are facing fears of an economic slowdown in China, a key area of business, while they're already dealing with a slowdown in international tourism in the U.S.

Under its CEO Alessandro Bogliolo, Tiffany is trying to appeal to younger shoppers with more modern takes on jewelry. Earlier this year, it launched a men's jewelry collection, and it's increasing its marketing to a more diverse customer base like same-sex couples. It's also been renovating its flagship store in Manhattan.

Still, Tiffany's U.S. sales have been stagnating as China's slowing economy has weighed on spending by Chinese tourists, who make up a substantial portion of luxury spending. The strong dollar has also made Tiffany products more expensive for consumers outside the U.S.

Tiffany has been putting plans in place to appeal to a younger group of customers who are more used to shopping online and hunting for fashion deals. Tiffany has notably highlighted ways customers can personalize jewelry and started letting people trace the origin of their diamonds.

Tiffany had sales of $4.4 billion in 2018, an increase of nearly 7% over 2017. LVMH reported 6.3 billion euros in profits in 2018 on 46.8 billion euros in sales."
French Luxury Giant LVMH Nears Deal to Buy Tiffany (Published 2019) - The New York Times,"Mon, 25 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTkvMTEvMjQvYnVzaW5lc3MvTFZNSC1UaWZmYW55LWRlYWwuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"LVMH Moët Hennessy Louis Vuitton will be having a lot of breakfasts at Tiffany’s — as well as lunches, dinners and board meetings.

The world’s largest luxury goods company is close to completing a deal to buy Tiffany & Company, according to people briefed on the acquisition. The transaction, worth $16.7 billion, would be the largest ever in the luxury sector .

The companies were putting the finishing touches on the deal on Sunday afternoon, with the boards of both companies meeting to approve it, these people said. They hope to announce it on Monday morning."
"LVMH deploys its Open Innovation program DARE for the first time in Tokyo, to invent the retail experience of tomorrow - LVMH","Mon, 18 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5sdm1oLmNvbS9uZXdzLWRvY3VtZW50cy9uZXdzL2x2bWgtZGVwbG95cy1pdHMtb3Blbi1pbm5vdmF0aW9uLXByb2dyYW0tZGFyZS1mb3ItdGhlLWZpcnN0LXRpbWUtaW4tdG9reW8tdG8taW52ZW50LXRoZS1yZXRhaWwtZXhwZXJpZW5jZS1vZi10b21vcnJvdy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,">

>

>

LVMH deploys its Open Innovation program DARE for the first time in Tokyo, to invent the retail experience of tomorrow"
