Titre,Date de publication,URL,Contenu
First A380 powered by 100% Sustainable Aviation Fuel takes to the skies - Airbus,"Mon, 28 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmFpcmJ1cy5jb20vZW4vbmV3c3Jvb20vcHJlc3MtcmVsZWFzZXMvMjAyMi0wMy1maXJzdC1hMzgwLXBvd2VyZWQtYnktMTAwLXN1c3RhaW5hYmxlLWF2aWF0aW9uLWZ1ZWwtdGFrZXMtdG8tdGhl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"Toulouse, 28 March 2022 – Airbus has performed a first A380 flight powered by 100% Sustainable Aviation Fuel (SAF).

Airbus’ A380 test aircraft MSN 1 took off from Blagnac Airport, Toulouse, France at 08h43 on Friday 25 March. The flight lasted about three hours, operating one Rolls-Royce Trent 900 engine on 100% SAF.

27 tonnes of unblended SAF were provided by TotalEnergies for this flight. The SAF produced in Normandy, close to Le Havre, France, was made from Hydroprocessed Esters and Fatty Acids (HEFA), free of aromatics and sulphur, and primarily consisting of used cooking oil, as well as other waste fats. A second flight, with the same aircraft, is scheduled to take place from Toulouse to Nice Airport, on the 29 March to test the use of SAF during take-off and landing.

This is the third Airbus aircraft type to fly on 100% SAF over the course of 12 months; the first was an Airbus A350 in March 2021 followed by an A319neo single-aisle aircraft in October 2021.

Increasing the use of SAF remains a key pathway to achieving the industry’s ambition of net-zero carbon emissions by 2050. Key statistics outlined in the Waypoint 2050 report indicate that SAF could contribute between 53% and 71% of required carbon reductions.

All Airbus aircraft are currently certified to fly with up to a 50% blend of SAF mixed with kerosene. The aim is to achieve certification of 100% SAF by the end of this decade.

The A380 aircraft used during the test is the same aircraft recently revealed as Airbus’ ZEROe Demonstrator - a flying testbed for future technologies instrumental to bringing the world’s first zero-emission aircraft to market by 2035.

@Airbus #A380 #SAF #SustainableAviation"
"Airbus halts Russia parts, studying engineering centre options - Reuters","Wed, 02 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2Flcm9zcGFjZS1kZWZlbnNlL2FpcmJ1cy1oYWx0cy1ydXNzaWEtcGFydHMtc3R1ZHlpbmctZW5naW5lZXJpbmctY2VudHJlLW9wdGlvbnMtMjAyMi0wMy0wMi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,
Airbus Suspends Support Services to Russian Airlines - The Wall Street Journal,"Wed, 02 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMilQFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9ydXNzaWEtdWtyYWluZS1sYXRlc3QtbmV3cy0yMDIyLTAzLTAyL2NhcmQvYWlyYnVzLXN1c3BlbmRzLXN1cHBvcnQtc2VydmljZXMtdG8tcnVzc2lhbi1haXJsaW5lcy1qaG1sbExBQksyU09qamdNRnF4S9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,
How an Airbus test on an A380 will try out hydrogen fuel - Popular Science,"Fri, 11 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LnBvcHNjaS5jb20vdGVjaG5vbG9neS9oeWRyb2dlbi1wb3dlci1yZXNoYXBlcy1haXJjcmFmdC13b3JrL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"Last month, Airbus announced plans to overhaul an A380 airliner by adding an additional hydrogen-combustion engine to the outside of the plane and installing monitoring equipment. With the changes, the company will be able to test hydrogen-powered flight in real-world conditions.

The move is part of a broader industry goal to reach net-zero carbon emissions by 2050. Passenger air travel is a growing contributor to climate change, making up about three percent of carbon emissions worldwide in 2021. While flying less and investing in more efficient planes can help reduce emissions, new technologies will likely be needed to reach net zero.

Other solutions, like battery-powered air taxis and sustainable aviation fuels, may help cut emissions, but hydrogen in particular might be one of the major paths forward to net zero because it could be used widely in the industry, from shorter regional hops to longer flights with larger planes.

Airbus’s test plane is actually the first-ever A380, with a serial number of one, says Amanda Simpson, vice president of research and technology for Airbus Americas. The aircraft was originally used for certification of both the original A380 and the engine for the A350. Now, Airbus plans to modify it by adding an extra engine on top that will burn hydrogen instead of traditional jet fuel.

The A380 is the largest passenger airliner in service, leaving plenty of room to install monitoring equipment, as well as store the 400 kilograms (880 pounds) of liquid hydrogen that the plane will carry on board for fuel. (Airbus announced in 2019 that it would stop producing the A380, as the industry moves towards two-engine airliners with greater fuel efficiency.)

The placement of this engine, at the top of the plane and in the back, just in front of the tail, is significant, Simpson says. Because it’s separated from the four engines on the wings that will burn traditional jet fuel, Airbus will be able to fly another plane behind the A380 in flight and sample only the emissions from the hydrogen fuel.

Understanding emissions from hydrogen combustion in real-air conditions is one of the major goals of this testing program, Simpson says. While burning liquid hydrogen doesn’t produce CO2, the most abundant greenhouse gas, researchers are still eager to learn more about emissions from hydrogen-powered flight. Hydrogen engines will still produce some nitrous oxides, which are common pollutants, as well as water vapor, which acts as a greenhouse gas in the atmosphere.

The test engine will also allow Airbus to learn more about how best to run hydrogen combustion in flight. Researchers can change the operating conditions of the engine, like the fuel-to-air ratio it burns, and the temperature it runs at, to learn more about how to most efficiently power a hydrogen-powered plane.

Ultimately, these tests are part of the overall plan for Airbus to have a zero-emissions aircraft in service by 2035, Simpson says. In order to meet that deadline, major design decisions will have to be made around 2026, the same year this test craft is expected to take to the sky.

While hydrogen combustion is one of the main possibilities for such a plane, there’s still a chance Airbus will select another technology, Simpson explains. For example, instead of burning hydrogen, it could be combined with oxygen to generate electricity in hydrogen fuel cells. Automotive makers like Toyota and Daimler have been working on developing fuel cells for vehicles, and Simpson says that Airbus is considering the technology, or a hybrid system with both a fuel cell and a combustion engine.

The design of the aircraft these engines might attach to are still being worked out, too. Last year, Airbus revealed three different potential designs for hydrogen-powered aircraft: a prop plane, a small regional jet, and a concept plane that’s a different shape from most commercial aircraft today. It’s a blended-wing body.

This range of designs says something about the future of hydrogen-powered planes, as well as one of the major challenges of hydrogen-powered planes: fuel storage, says Jayant Mukhopadhaya, an analyst at the International Council for Clean Transportation.

Hydrogen is much less dense than traditional jet fuel, even when it’s compressed at high pressures. Comparing the amount of jet fuel and hydrogen needed to generate the same power, hydrogen takes up at least about four times more space.

The storage protocols are different, too. In most planes today, jet fuel lives in the wings. However, hydrogen needs to be contained at high pressures and low temperatures, so it tends to be kept in larger, cylindrical tanks. These tanks can’t fit in the wings of traditional aircraft designs, and instead need to be in the body. The volume of hydrogen needed to fuel a plane can severely limit the remaining space, reducing passenger capacity by a third or more.

Hydrogen requires a different storage solution than traditional jet fuel . Airbus

Aircraft would likely need to be totally redesigned in order to better fit hydrogen inside. One of the concept planes Airbus revealed last year, the blended-wing body design, is an example of a configuration that would better use space for fuel storage. This model in particular may also have other benefits over traditional plane designs, like increasing the aerodynamic efficiency by ten percent or more, Simpson says.

Trying out totally new shapes likely won’t happen fast enough for the first hydrogen-powered planes, Mukhopadhaya says, so companies will probably have to retrofit existing designs to carry large tanks of hydrogen fuel. But eventually, hydrogen combustion could reconfigure what we think of as airplanes.

While these new aircraft could overhaul the industry, even just the two more familiar designs that Airbus released could have a major impact on aviation—the small regional jet and prop plane would together be able to service about a third of all passenger miles flown today, according to a recent ICCT analysis that Mukhopadhaya co-authored.

There are still major challenges to implementing hydrogen-combustion planes, including limited fueling infrastructure, higher costs, and concerns about how sustainable the hydrogen supply is. And longer flights on larger planes will likely take longer to switch over to hydrogen, because of the limited space on board for fuel.

But testing hydrogen-powered engines in real flight conditions could be a major step to legitimizing the technology, and could bring aviation one step closer to reaching net-zero emissions. For now, we’ll have to wait for 2026 to learn more from Airbus’s A380 flight tests."
An A380 superjumbo just completed a flight powered by cooking oil - CNN,"Wed, 30 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmNubi5jb20vdHJhdmVsL2FydGljbGUvYWlyYnVzLWEzODAtc2FmLWNvb2tpbmctb2lsLXNjbi9pbmRleC5odG1s0gFGaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vdHJhdmVsL2FydGljbGUvYWlyYnVzLWEzODAtc2FmLWNvb2tpbmctb2lsLXNjbg?oc=5&hl=en-US&gl=US&ceid=US:en,"CNN —

It’s huge, it’s wide, and it’s potentially a lot more sustainable. The Airbus A380, a behemoth of the skies, has completed a trial flight powered on cooking oil.

The test airplane completed a three-hour flight from Blagnac Airport in Toulouse – Airbus’ French headquarters – on 25 March. It was powered by Sustainable Aviation Fuel, or SAF – predominantly made of used cooking oil and waste fats – and operating on a single Rolls-Royce Trent 900 engine.

Airbus then followed up with a second A380 flight, using the same cooking oil fuel, on March 29, flying from Toulouse to Nice. The second flight was to monitor SAF use during take-off and landing.

The fuel used was supplied by TotalEnergies, a company based in France’s Normandy region. It was made from Hydroprocessed Esters and Fatty Acids (HEFA), which is free of both aromatics and sulfur.

Airbus has been testing the use of SAF-powered flights for the last year, with an A350 being tested in March 2021, and an A319neo single-aisle aircraft flying on cooking oil in October. The company hopes to get its aircraft certified to fly on SAF by the end of the decade. Currently, Airbus aircraft can be powered by up to 50% SAF, blended with traditional kerosene.

“Increasing the use of SAF remains a key pathway to achieving the industry’s ambition of netzero carbon emissions by 2050,” said Airbus in a statement. The company claims that flying planes on SAF could net between 53% to 71% of the carbon reductions required to meet that goal.

Airbus plans to bring the world’s first zero-emission aircraft to market by 2035.

SAF, which claims carbon neutrality because of the CO2 absorbed while its organic ingredients are being grown, is already being used in limited amounts by some airlines. But high prices mean that widespread adoption isn’t expected anytime soon.

The world’s largest passenger airplane, the A380’s fortunes have been in decline in recent years with several airlines calling time on their use, partly on the grounds that they’re less fuel efficient than more modern long-range airplanes. Airbus delivered the final ever A380 to Dubai airline Emirates in late 2021.

More recently, Airbus announced that the giant plane would be pressed into service to test an experimental hydrogen-powered engine, another innovation aimed at making flying less environmentally harmful.

Main image: courtesy Airbus"
Airbus and Boeing to halt supply of aircraft parts to Russian airlines - The Guardian,"Wed, 02 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9idXNpbmVzcy8yMDIyL21hci8wMi9haXJidXMtYW5kLWJvZWluZy10by1oYWx0LXN1cHBseS1vZi1haXJjcmFmdC1wYXJ0cy10by1ydXNzaWFuLWFpcmxpbmVz0gF3aHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL2J1c2luZXNzLzIwMjIvbWFyLzAyL2FpcmJ1cy1hbmQtYm9laW5nLXRvLWhhbHQtc3VwcGx5LW9mLWFpcmNyYWZ0LXBhcnRzLXRvLXJ1c3NpYW4tYWlybGluZXM?oc=5&hl=en-US&gl=US&ceid=US:en,"Airbus has joined Boeing in halting the supply of aircraft parts and services to Russian airlines, squeezing its aviation industry amid the invasion of Ukraine.

The European aerospace firm said on Wednesday it was suspending support and delivery of spare parts, in line with international sanctions.

Boeing stopped work with Russian airlines on Tuesday night after Joe Biden announced further US sanctions against Moscow, following Britain and the EU in banning Russian planes from its airspace.

Q&A Brands that have quit Russia Show A number of companies have pulled their operations and services in Russia since its invasion of Ukraine. These include: Retailers Ikea has temporarily closed all stores and factories in Russia, affecting 15,000 workers. It has shuttered its 17 outlets across Russia but said it would keep its Mega shopping centres open.

H&M has temporarily suspended all sales in Russia. The firm said that shops in Ukraine had already been closed temporarily “due to the safety of customers and colleagues”.

JD Sports has ceased all trading in Russia across both its brand websites and wholesale channels, adding that it represented less than 0.05% of annual revenues.

Mango, the Spanish clothing retailer, said it was temporarily closing its shops and its online sale website in Russia, while it is monitoring “with sadness and concern” the situation in Ukraine.

Nike has said it is stopping Russian customers from buying online.

Adidas has suspended its partnership with the Russian Football Union.

Marks & Spencer has suspended shipments to its Turkish franchisee’s Russian business. Operation ceased last week at its 10 stores in Ukraine, which employs 250 people. It has 48 stores in Russia and 1,200 employees, also via the franchisee.

Boohoo has halted sales in Russia and closed its Russian trading websites.

Asos has suspended sales in Russia. It said it was “neither practical nor right to continue to trade in Russia”. Travel Airbnb has suspended all operations in Russia and Belarus. It has also taking bookings from people in both countries.

Expedia has stopped selling travel in and out of Russia. Carmakers Volkswagen has stopped production of vehicles in Russia “until further notice”. Vehicle exports to Russia have also been stopped ""with immediate effect”, it said.

Toyota halted production at its St Petersburg plant and vehicle imports into the country have also stopped indefinitely.

General Motors, Jaguar Land Rover and Renault have halted sales and operations in Russia. Mercedes-Benz said it will stop selling cars and vans to Russia, as has Aston Martin. Harley-Davidson has halted motorcycle shipments to Russia. Drinks industry Diageo, the maker of Smirnoff vodka and Guinness has paused exports to Russia and Ukraine.

Coca-Cola HBC has halted production at its bottling factory in Kyiv and evacuated its employees. Tech, media and entertainment Apple has paused sales in Russia.

Meta, owner of Facebook, said it had stopped recommending content from Russian state media to all users of Facebook, with Instagram to follow.

Google has suspended all advertising in Russia after the country’s internet regulator demanded the company stop showing what it considered were adverts displaying false information about Russia’s invasion of Ukraine.

Walt Disney Company is pausing its release of films in Russia.

Netflix said it has no plans to distribute news, sports and entertainment channels from Russian state media. Luxury goods companies Burberry has halted all shipments of luxury goods to Russia “due to operational challenges"". Manufacturing JCB, the British construction equipment maker, said it had paused all operations, including the export of machine and spare parts in the country.

Was this helpful? Thank you for your feedback.

The Seattle-based manufacturer said: “We have suspended major operations in Moscow and temporarily closed our office in Kyiv. We are also suspending parts, maintenance and technical support services for Russian airlines.

“As the conflict continues, our teams are focused on ensuring the safety of our teammates in the region.”

Boeing and Airbus were unwilling to predict how halting the supply of parts would affect Russian aviation in the short and medium term. The two manufacturers’ plane account for almost two-thirds of the Russian fleet – 332 Boeing and 304 Airbus aircraft. While maintenance and repair of all aircraft in service is routine and ongoing, the impact is unlikely to be immediate unless critical parts fail.

Western leasing firms will also attempt to repossess jets operated by Russian carriers, with 515 planes leased from foreign companies, according to the aviation and air travel data company Cirium.

Analysts said leased planes on the ground in Russia could be cannibalised to keep others flying. Peter Walter, of the industry consultant IBA, told Reuters: “Because parts are limited, we will expect to see aircraft that are on the ground in Russia being robbed in order to keep the remainder of the fleet operational.”

Sanctions will block the delivery of 37 new planes to Russian airlines this year, comprised mostly of Boeing’s relicensed 737 Max model, with 25 due to go to Utair. A further 25 planes are on order, according to IBA, including 13 of Airbus’s wide-body A350 model set for Aeroflot, Russia largest airline.

Airbus was on Wednesday deciding whether it could continue to keep open its Moscow engineering centre to keep providing services to Russian customers. Some work has been suspended temporarily at the centre. Known as ECAR, it was set up as a joint venture with Russian firms and investors in 2003 and employs 200 Russian engineers.

The German maintenance group Lufthansa Technik also said it had stopped serving Russian customers.

The developments will leave Russian aviation increasingly isolated. Russia’s aviation industry is significant, accounting for about 6% of flights worldwide last year during the pandemic, although almost nine in 10 Aeroflot flights were internal.

Sign up to the daily Business Today email or follow Guardian Business on Twitter at @BusinessDesk

Firms in other sectors, meanwhile, have continued to announce their withdrawal from Russian ventures. The energy group ExxonMobil said it would not invest in new developments in Russia because of the attack on Ukraine.

ExxonMobil also said it would start taking steps to exit the Sakhalin-1 project, the vast oil and gas fields it operates for an international consortium on the island on the far north-east of Russia.

It follows competitors in stopping joint operations with Russia, with Shell severing ties with Gazprom and BP offloading its stake in Rosneft.













"
Airbus Helicopters Ramping Up H160 Production - Aviation International News,"Wed, 09 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmFpbm9ubGluZS5jb20vYXZpYXRpb24tbmV3cy9idXNpbmVzcy1hdmlhdGlvbi8yMDIyLTAzLTA5L2FpcmJ1cy1oZWxpY29wdGVycy1yYW1waW5nLWgxNjAtcHJvZHVjdGlvbtIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"Airbus Helicopters Ramping Up H160 Production

Airbus Helicopters is nearing U.S. certification and preparing for PHI proving flights."
"Delta brings on first Airbus A321neo, latest in sleeker, more fuel-efficient fleet - Delta News Hub","Wed, 23 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vbmV3cy5kZWx0YS5jb20vZGVsdGEtYnJpbmdzLWZpcnN0LWFpcmJ1cy1hMzIxbmVvLWxhdGVzdC1zbGVla2VyLW1vcmUtZnVlbC1lZmZpY2llbnQtZmxlZXQtMNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"Delta expects to welcome 26 state-of-the-art A321neos to its fleet this year, with a total of 155 purchase commitments through 2027.

Delta Air Lines marked the latest milestone in its fleet renewal and expansion efforts with the first delivery of its newest narrowbody, the Airbus A321neo, on Wednesday.

“The delivery of our first A321neo helps to usher in the next era of premium domestic service at Delta,” said Mahendra Nair, Delta’s S.V.P. of Fleet and Tech Ops Supply Chain. “Not only do these aircraft offer the best customer experience in the industry, but these fuel-efficient airplanes further demonstrate our commitment to a more sustainable future.”

Delta expects to welcome 26 state-of-the-art A321neos to its fleet this year, with a total of 155 purchase commitments through 2027.

“By adding the latest and largest Airbus single-aisle aircraft to their fleet, the team at Delta Air Lines continues to demonstrate its priority for operational efficiency while pleasing their customers with the most spacious single-aisle cabin in the sky,” said Christian Scherer, Airbus Chief Commercial Officer and Head of Airbus International.

Delta’s newest fleet helps to reinforce its position as an industry leader in environmental sustainability while connecting the world. Powered by Pratt & Whitney GTF™ engines, t­he A321neo offers 20% better fuel efficiency over Delta’s current A321ceos.

“Delta has been a leader in the aviation industry for nearly 100 years, and today we celebrate another milestone together with the delivery of their first A321neo aircraft,"" said Rick Deurloo, Pratt & Whitney Chief Commercial Officer. ""The GTF-powered A321neo joins more than 200 Pratt & Whitney-powered aircraft in Delta’s fleet today.”

The 194-seat airplane will include 20 domestic First Class seats, 42 Delta Comfort+ seats and 132 Main Cabin seats, all with memory-foam cushioning for improved customer comfort. The new domestic First Class seat features more privacy, workspace and storage. The comfortable interior features thoughtful touches throughout, and all customers will enjoy Delta’s wireless in-flight entertainment system at every seat, spacious overhead bins and access to fast-streaming Wi-Fi and power ports.

Delta is accelerating its vision to transform travel into a more personalized, seamless and premium experience that’s better for our customers, their journeys, and our world. From flying new, state-of-the-art aircraft to offering thoughtful products and services onboard to opening the airports of the future, Delta is elevating the customer experience and building loyalty through best-in-class service and investments across the travel ribbon.

While today’s delivery signals a new chapter, the A321neo complements an already extensive fleet of A321ceos. Once all of the A321neo orders are fulfilled, Delta’s A321 family will grow to 282 aircraft. The A321neo will be manufactured at the same facilities in Mobile, Alabama, and Hamburg, Germany, where the A321ceos have been built.

After Delta’s Technical Operations teams prepare the new models for service, Delta’s first A321neo is scheduled to enter into service in May.

Delta's first A321neo arrives in Atlanta

Download Video

Photos

Statements made in this release that are not historical facts, including statements regarding our estimates, expectations, beliefs, intentions, projections, goals, aspirations, commitments or strategies for the future, should be considered “forward-looking statements” under the Securities Act of 1933, as amended, the Securities Exchange Act of 1934, as amended, and the Private Securities Litigation Reform Act of 1995. Such statements are not guarantees or promised outcomes and should not be construed as such. All forward-looking statements involve a number of risks and uncertainties that could cause actual results to differ materially from the estimates, expectations, beliefs, intentions, projections, goals, aspirations, commitments and strategies reflected in or suggested by the forward-looking statements. These risks and uncertainties include, but are not limited to, those described in our filings with the Securities and Exchange Commission, including in our Annual Report on Form 10-K for the fiscal year ended December 31, 2021. Caution should be taken not to place undue reliance on our forward-looking statements, which represent our views only as of the date of this release, and which we undertake no obligation to update except to the extent required by law."
Direct Publishing of Airbus Imagery to ArcGIS Image for ArcGIS Online using ArcGIS Notebooks - Esri,"Thu, 31 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmVzcmkuY29tL2FyY2dpcy1ibG9nL3Byb2R1Y3RzL2FyY2dpcy1vbmxpbmUvaW1hZ2VyeS9hcmNnaXMtbm90ZWJvb2tzLXRvLWFyY2dpcy1pbWFnZS1vbmxpbmUv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"Imagery is so much more than a pretty picture. It is captured with the goal of extracting information from it, whether through visualization or analysis. However, imagery must be shared before it can be used and this can often be a time consuming process. This article outlines the advantages of using ArcGIS Notebooks for direct publishing. - Adapted from ""A Guide to Sharing Imagery and Raster Data""

Motivation

When working on an imagery project, significant time can be spent on file transfers. Imagery providers leverage delivery technologies, including FTP and HTTPS, for customers to download their imagery locally. After downloading, users then need to upload their imagery in order to publish services in ArcGIS Image for ArcGIS Online. While this publishing workflow is fully supported, the imagery is transferred twice over the user’s local internet connection, where download speed—and more commonly, upload speed—can be limiting.

Let’s get some ballpark numbers on potential time savings. According to the Federal Communications Commission (FCC), broadband internet is defined as 25 megabits per second (Mbps) download speed and 3 Mbps upload speed. When download and upload speeds differ, this is referred to as an asymmetrical internet connection. Asymmetrical internet connections are common in both residential and commercial environments to address key internet user profiles, while at the same time addressing bandwidth cost efficiency. Considering these benchmarks above, for a project requiring 10GB of imagery, it would take an hour to download the data, and nearly a full workday to upload. Compared to a commercial cloud environment, which can deliver symmetrical download and upload speeds of ~2,000 Mbps, the process would only take 1 minute in either direction. Better yet, transferring data straight from the imagery provider to ArcGIS Image for ArcGIS Online via ArcGIS Notebooks only requires moving data once. With ArcGIS Notebooks you can go from days to minutes.

Solution

This article describes the use of ArcGIS Notebooks hosted in ArcGIS Online to decrease the time requirement for file transfers when publishing hosted imagery layers. When hosted in ArcGIS Online, the notebook executes code within a container inside the user’s ArcGIS Online organization. Therefore, imagery downloads directly into ArcGIS Online and does not rely on the internet speed at the user’s computer. Furthermore, while publishing, the imagery is already inside the ArcGIS Online organization, making the upload step very fast. When directing these data transfers with code in an ArcGIS Online hosted notebook, the user maintains full internet bandwidth at their local computer.

Airbus Case Study

Recently, the Airbus Pleiades Neo satellite constellation captured a series of images over St. George’s, Grenada which is available to order using OneAtlas Data, which also offers archive, and tasking products from SPOT 6, SPOT 7, Pleiades 1a, and 1b.

Pleiades Neo provides 30 cm pansharpened multispectral wavelength bands for red, green, blue, near-infrared, red edge, and deep blue. Red edge, and deep blue are new additions to the Pleiades satellite constellation. The red edge band supports improved measurement of plant biophysical parameters including Leaf Area Index (LAI) and leaf chlorophyll content, as well as the potential for earlier detection of plant stress than possible using near-infrared. The deep blue band helps characterize atmospheric conditions at the time of acquisition, supporting atmospheric correction and dehazing. Deep blue also enhances coastal mapping up to a 35 m depth, with better characterization of water quality and turbidity.

In this case study we published tiled imagery layers in ArcGIS Image for ArcGIS Online using our API key from OneAtlas Data API to explore all six multispectral bands of Pleiades Neo, across four acquisition dates: Feb 1, 2022, Jan 6, 2022, Sep 24, 2021, and Nov 4, 2021 (see below).

Esri’s ArcGIS API for Python delivers a set of classes, methods, and functions to perform data conversion, reclassification, change detection, and more. Esri has also added ArcGIS Image for ArcGIS Online support, so you can automate the creation of hosted imagery layers, by transferring the imagery directly from OneAtlas Data to ArcGIS Image for ArcGIS Online.

Methodology

The solution is achieved using an ArcGIS Notebook (click here to download a copy), which can be run interactively or scheduled to run automatically, publishing ongoing Airbus imagery orders for your area of interest. Note: To take advantage of direct file transfers, be sure to add the ArcGIS Notebook as an item in your ArcGIS Online organization before using it.

Result: Visualizing Hosted Imagery

The resulting hosted imagery layers can be explored in the embedded Web Map below, or explored in more details in a separate browser tab:

All of these capabilities – hosting imagery with the full data model including all bands, and full bit depth, sophisticated raster analytics, and automating content delivery—are now all possible using ArcGIS Image for ArcGIS Online."
Airbus and The Helicopter Company expand partnership to include sustainable aviation fuel and urban air mobility in ... - Airbus,"Tue, 08 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmFpcmJ1cy5jb20vZW4vbmV3c3Jvb20vcHJlc3MtcmVsZWFzZXMvMjAyMi0wMy1haXJidXMtYW5kLXRoZS1oZWxpY29wdGVyLWNvbXBhbnktZXhwYW5kLXBhcnRuZXJzaGlwLXRvLWluY2x1ZGXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Dallas, 8 March 2022 – Airbus and The Helicopter Company (THC) have signed an agreement in order to continue expanding helicopter activities as well as to introduce urban air mobility in the Kingdom of Saudi Arabia. This comes as an additional step toward the co-creation of an Urban Air Mobility ecosystem in the Kingdom.

The signing of this agreement is a testimony to the strong partnership between Airbus and THC, as the company already operates 10 H125s, recently added 20 five-bladed H145s (with an option for an additional ten aircraft) and six ACH160 helicopters (with an option for an additional four) to its fleet.

The agreement foresees the decarbonisation of flight operations for Airbus’ products in THC’s fleet. This includes the use of Sustainable Aviation Fuels for conventional helicopters, as well as the introduction of urban air mobility (UAM) services in the country. The agreed cooperation between the parties and the aviation regulatory authorities of the kingdom will enable the safe application of these solutions to a variety of mission segments, such as Emergency Medical Services, Eco tourism or Private and Business Aviation.

Captain Arnaud Martinez, CEO of THC, said: “This is a significant move toward the introduction and efficient operations of cleaner helicopters and advanced technologies in the Kingdom of Saudi Arabia. We are pleased to be a part of this unique opportunity to contribute to the reduction of CO2 emissions in the urban transportation market together with Airbus.”

“We are looking forward to working closely with THC to further develop our strong commitment to the decarbonisation of our customers’ missions”, said Bruno Even, CEO of Airbus Helicopters. “This agreement with one of our major partners is an important step towards pioneering sustainable air transportation services around the world”.

The Helicopter Company, established by the Public Investment Fund (PIF), is the first and only helicopter services provider licensed to operate commercial flights in the Kingdom of Saudi Arabia.

Since 2014, Airbus has been exploring how electric propulsion can help drive the development of new kinds of aerial vehicles. In September 2021, the Company unveiled its fully electric eVTOL prototype, CityAirbus NextGen. Airbus is developing a UAM solution with eVTOLs not only to offer a new mobility service in urban areas and beyond but also as an important step in its quest to reduce emissions in aviation all over its product range."
