Titre,Date de publication,URL,Contenu,sentiment_finbert,sentiment_label,sentiment_score,sentiment_numerique
"Thales Completes Acquisition of Imperva, Expands Data Security Business - MSSP Alert","Tue, 05 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3Lm1zc3BhbGVydC5jb20vbmV3cy90aGFsZXMtY29tcGxldGVzLWFjcXVpc2l0aW9uLW9mLWltcGVydmEtZm9yLWRhdGEtc2VjdXJpdHnSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Thales has closed its acquisition of San Mateo, California-based Imperva, first announced in July 2023, earlier than the first expected 2024 date.

Thales bought the company from private equity firm Thoma Bravo for $3.6 billion. Thales' acquisition of Imperva marked the 214th service provider acquisition that MSP Alert and affiliate publication ChannelE2E has covered in 2023.

Thales expects to begin the integration of Imperva in January. The addition will help Thales expand its cybersecurity portfolio, extending its reach in the data security market and entering the application security market.

The deal marks Thales’ ninth acquisition in the digital security area over the last nine years, and the second largest in the the company’s history after Gemalto.

Previous acquisitions include Tesserent in Australia; S21sec and Excellium, two cybersecurity consulting, integration and managed services companies in Europe; and OneWelcome, a European leader in customer identity and access management. These deals plus the integration of Imperva within Thales will position the company’s cybersecurity business as one of the top five global leaders in cybersecurity, according to Thales.

Thales announced passwordless fingerprint authentication in October. The company launched its data security platform as a service in July.

Thales is based in France and was ranked number 17 on MSSP Alert’s annual list of top 250 MSSPs for 2023.","{'label': 'Positive', 'score': 0.5465444326400757}",positive,0.5465444326400757,1
Thales proves top-tier performance in forensic biometrics with AI-improved algorithm - Thales,"Tue, 12 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnRoYWxlc2dyb3VwLmNvbS9lbi93b3JsZHdpZGUtZGlnaXRhbC1pZGVudGl0eS1hbmQtc2VjdXJpdHkvbmV3cy90b3AtdGllci1wZXJmb3JtYW5jZS1lbGZ00gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"ELFT ( Evaluation of Latent Friction Ridge Technology ) by NIST is the reference biometric technology assessment protocol related to latent print identification. ELFT evaluates the capacity of a solution to process accurately and efficiently incomplete or low-quality prints – such as those lifted from crime scenes.



Over the past years, Thales has been steadily investing in its research on latent finger and palm print recognition – and its recent results in ELFT confirms the top-tier performance of its technology. Thales’ latest algorithm is a distillation of innovations and display leading scores on many assessed dimensions.

With a hit rate of 91.9%* at rank 1, Thales delivers outstanding results. Moreover, Thales algorithm uses less than half the computing power required by other vendors. It is by far the fastest among all participating suppliers’ – comparatively more than 50% faster than any other vendor’s – allowing Thales to deliver excellent accuracy at lower costs and with greater energy efficiency.

In addition, Thales sees a 44% improvement of its performance on Detection Error Tradeoff (DET), measuring the balance between false positive and false negative. This major enhancement brings sizeable reduction of operating costs – such as unnecessary practitioner time spent manually comparing prints on weak hits.

ELFT results speak to Thales’ commitment not only to provide world-class biometric algorithms – but also innovative solutions with unrivalled performance, built with operational concerns in mind.



Thales is the trusted supplier of dozens of security forces around the world – nearly 100 Thales ABIS are today used for their forensic duties.



* Cumulative Match Characteristic (CMC) / FBI-Provided Solved Dataset #1 / Probes with EFS Data / Image + EFS. This refers to the percentage of times that the correct subject appears at or above a rank 1 in the candidate list.","{'label': 'Positive', 'score': 0.8162011504173279}",positive,0.8162011504173279,1
"Thales To Focus On Securing Apps, Data With Closing Of Imperva Acquisition - CRN","Mon, 04 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmNybi5jb20vbmV3cy9zZWN1cml0eS90aGFsZXMtdG8tZm9jdXMtb24tc2VjdXJpbmctYXBwcy1kYXRhLXdpdGgtY2xvc2luZy1vZi1pbXBlcnZhLWFjcXVpc2l0aW9u0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"Thales To Focus On Securing Apps, Data With Closing Of Imperva Acquisition

The $3.6 billion acquisition places Thales among the world’s largest cybersecurity vendors by revenue, the company said.

Imperva CEO Pam Murphy

Defense and aerospace company Thales announced Monday it has closed its $3.6 billion acquisition of cybersecurity vendor Imperva, a bit ahead of schedule.

Thales’ acquisition of Imperva from private equity firm Thoma Bravo had been expected to close in early 2024, the company said when it announced the deal in July.

[Related: The 10 Hottest Cloud Security Startup Companies Of 2023]

The acquisition elevates Thales into the ranks of the world’s largest security vendors, the company said, with cybersecurity revenue of $2.6 billion expected in 2024. Thales previously said the acquisition of Imperva would add about $500 million in revenue.

“With integration beginning in January, we look forward to helping customers secure apps, data, and identities as one company,” Imperva CEO Pam Murphy said Monday in a post on X.

While not mentioned in a news release Monday from Thales, Murphy was quoted in a separate release from Thoma Bravo, saying that “we are excited to build on the momentum we have achieved with Thoma Bravo and begin our new chapter with Thales.“

CRN has reached out to Thales for details on Murphy’s role at Thales.

A longtime player in application security categories such as web application firewall and DDoS protection, Imperva has expanded in recent years into emerging segments of the market, such as API security, while also bringing a growing focus on other related categories such as data security.

Many customers are now looking to Imperva channel partners to deliver services around the vendor’s offerings, including in areas such as API security and data security that require a high degree of expertise, Imperva Channel Chief Micheal McCollough said in an interview with CRN earlier this year.

France-based Thales said it now employs more than 5,800 cybersecurity professionals across 68 countries following the acquisition of San Mateo, Calif.-based Imperva.

It’s the ninth acquisition in security for Thales and the second largest behind its $5.6 billion deal for Gemalto in 2019. Previously, Thales had reportedly been eyeing an acquisition of Atos’ cybersecurity business in 2022, but a deal did not materialize.

Thales said in its news release that its cybersecurity portfolio is now focused around application security, data security and identity and access management.

“Thales is now uniquely positioned to help customers protect the heart of their digital ecosystem: applications, data and identities,” Thales CEO Patrice Caine said in the release.

The company did not specify how many employees the Imperva acquisition will add, but said that its North America digital security workforce will increase by “almost a third.”

After operating as a publicly traded company for about eight years, following its 2011 IPO, Imperva went private in early 2019 when it was acquired by Thoma Bravo for $2.1 billion.

Thoma Bravo has been a prolific acquirer of cybersecurity vendors in recent years, with a portfolio that currently includes Proofpoint, Sophos and SailPoint, along with significant stakes in a number of other security vendors. The private equity firm also owns Ping Identity, which the firm combined with another identity security vendor, ForgeRock, in August.

Advertisement","{'label': 'Neutral', 'score': 0.9999439716339111}",neutral,0.9999439716339111,0
"Thales Completes the Acquisition of Imperva, Creating a Global Leader in Cybersecurity - Business Wire","Mon, 04 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDIzMTIwMzQ3Njk2NC9lbi9UaGFsZXMtQ29tcGxldGVzLXRoZS1BY3F1aXNpdGlvbi1vZi1JbXBlcnZhLUNyZWF0aW5nLWEtR2xvYmFsLUxlYWRlci1pbi1DeWJlcnNlY3VyaXR50gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"MEUDON, France--(BUSINESS WIRE)--Thales (Euronext Paris: HO) announces today that it has completed the acquisition of Imperva, earlier than expected (previously foreseen at the beginning of 2024). This is a key milestone for Thales, creating a global leader in cybersecurity, with more than 5,800 cybersecurity experts across 68 countries and €2.4bn in cybersecurity revenue expected in 2024, including civil and defence activities, with double-digit growth expected thereafter. This transaction will generate significant value creation for Thales’ shareholders in line with the targets communicated in July 2023, when announcing the acquisition. In addition, the profile of Thales’ Digital Identity and Security (DIS) activity will be significantly enhanced with new financial targets by 2027 (2024-2027 organic sales growth of +6 to +7% and 2027 EBIT margin at 16.5%).

Patrice Caine, Chairman and Chief Executive Officer of Thales, said: “The acquisition of the US company Imperva is an important day for Thales, as it marks a new step in the expansion of our global cybersecurity capabilities for enterprises and governments around the world. We are very excited to welcome the Imperva teams to Thales. The combination of our entities' values and our joint commitment to a future of trust will create significant synergies, business opportunities and major market innovations. With ever-increasing cyber threats against business and government digital infrastructure, Thales is now uniquely positioned to help customers protect the heart of their digital ecosystem: applications, data and identities.”

Data-Centric Security spanning across Applications, Data and Identities

Together, Thales and Imperva will help customers address cybersecurity challenges that have increased rapidly in frequency, severity, and complexity, with the most comprehensive solutions for the broadest range of application, data security, and identity use cases. These three market segments combined are forecasted to grow significantly in the coming years. According to analysts’ forecast, worldwide end-user spending is projected to total around $20 billion in 2024.

With the addition of Imperva, Thales’ expanded cybersecurity portfolio now offers a highly complementary combination of solutions to help customers secure applications, data and identities across their entire digital ecosystem:

Application Security : Unified protection for every application and API in the cloud, on-premises, or in a hybrid model. The market leading product suite includes Web Application Firewall (WAF), Distributed Denial of Service attack (DDoS) Protection, Advanced Bot Protection, Application Programming Interface (API) Security, a developer-friendly Content Delivery Network (CDN), and Runtime Application Self-Protection (RASP).

: Unified protection for every application and API in the cloud, on-premises, or in a hybrid model. The market leading product suite includes Web Application Firewall (WAF), Distributed Denial of Service attack (DDoS) Protection, Advanced Bot Protection, Application Programming Interface (API) Security, a developer-friendly Content Delivery Network (CDN), and Runtime Application Self-Protection (RASP). Data Security : Protection and control of access to sensitive data anywhere whether at rest, in motion or in use. The product suite includes the CipherTrust Data Security Platform, Imperva Data Security Fabric, as well as the Luna and payShield Hardware Security Modules, often used as the root of trust for cryptographic operations.

: Protection and control of access to sensitive data anywhere whether at rest, in motion or in use. The product suite includes the CipherTrust Data Security Platform, Imperva Data Security Fabric, as well as the Luna and payShield Hardware Security Modules, often used as the root of trust for cryptographic operations. Identity & Access Management: seamless, secure and trusted access to applications and digital services for customers, employees and partners. The product suite includes the OneWelcome Identity Platform and SafeNet Trusted Access.

“As a long-standing partner of both Thales and Imperva, we at Exclusive Networks are delighted with the combination of two companies that we know and value,” said Jesper Trolle, CEO Exclusive Networks. “This acquisition marks a key step in Thales' ambition to become a global leader in cybersecurity, reinforcing its strength in data security and expanding into the buoyant application security market. With this new combined value proposition, Thales will be uniquely positioned to offer even more innovative and effective solutions to address the growing security and compliance challenges faced by organisations around the world.”

This is Thales’ ninth acquisition in the digital security area over the last nine years, and the second largest in the Group's history after Gemalto, world leader in digital security. After the completed acquisitions of Tesserent, the leading player in cybersecurity in Australia, S21sec & Excellium, two major players in cybersecurity consulting, integration and managed services in Europe, and OneWelcome, a European leader in Customer Identity and Access Management, the integration of Imperva within Thales will position the Group’s cybersecurity business as one of the top 5 global leaders in cybersecurity.

Thales in North America

With 6,200 employees1 and €2.4 billion revenues2 in North America in 2022, and approximately 50% of the free float shares held by U.S. shareholders, Thales already has a strong presence in the region. The acquisition of Imperva increases Thales’ digital security workforce in North America by almost a third.

Each year, Thales invests €4 billion in R&D, of which €1 billion is self-financed3. The Group is fully committed to supporting Imperva’s customers and augmenting its solutions through accelerated innovations. As an innovator, Thales has a total of 20,000 patents in its portfolio, more than 50% of these involve key technologies related to AI, generative artificial intelligence, cybersecurity, big data, the cloud, augmented reality and quantum technologies.

About Thales Thales (Euronext Paris: HO) is a global leader in advanced technologies within three domains: Defence & Security, Aeronautics & Space, and Digital Identity & Security. It develops products and solutions that help make the world safer, greener and more inclusive. The Group invests close to €4 billion a year in Research & Development, particularly in key areas such as quantum technologies, Edge computing, 6G and cybersecurity. Thales has 77,000 employees4 in 68 countries. In 2022, the Group generated sales of €17.6 billion.

PLEASE VISIT

Thales Group

Security

https://cpl.thalesgroup.com/about-us/thales-imperva

_____________

1 Including GTS employees

2 Without GTS revenues

3 Group-level data

4 Excluding the Transport business, which is currently being divested","{'label': 'Positive', 'score': 0.9999790191650391}",positive,0.9999790191650391,1
Thales to Build Radar and Optical Constellation for Indonesian Defense Purposes - Via Satellite,"Thu, 07 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5zYXRlbGxpdGV0b2RheS5jb20vZ292ZXJubWVudC1taWxpdGFyeS8yMDIzLzEyLzA3L3RoYWxlcy10by1idWlsZC1yYWRhci1hbmQtb3B0aWNhbC1jb25zdGVsbGF0aW9uLWZvci1pbmRvbmVzaWFuLWRlZmVuc2UtcHVycG9zZXMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"Thales Alenia Space will build an Earth observation constellation with radar and optical sensors for the Indonesian Ministry of Defence (MoD), under a deal announced Thursday. State-owned technology company PT Len awarded Thales the contract and will operate the Defense Satellite System for MoD sovereignty requirements.

The satellites will be built on the existing Thales radar and optical offering. Telespazio will contribute to the ground segment. In addition, PT Len will develop a multi-mission ground segment system to provide control, maintenance, data processing, and analytic functions for the Defense Satellite System.

PT Len is also signing a deal with BlackSky to give the MoD access to its high revisit Earth observation constellation. This service will provide satellite-based intelligence, surveillance, and reconnaissance capabilities for the MoD and Indonesian National Armed Forces while the Thales constellation is being built.

“Thales Alenia Space, which has a long history of working with Indonesian satellite operators, is honored to be given the opportunity to work on a crucial program for the Indonesian Defense Ministry for the first time” said Hervé Derrey, CEO of Thales Alenia Space. “Leveraging our long-standing expertise in Earth observation, we are proud to celebrate a new milestone towards Indonesia’s sovereignty and safety needs, providing a one-of-a-kind integrated optical and radar system.”","{'label': 'Neutral', 'score': 0.9948965907096863}",neutral,0.9948965907096863,0
Thales Alenia Space signs a multi-satellite contract with PT Len Industri – SatNews - SatNews,"Thu, 07 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vbmV3cy5zYXRuZXdzLmNvbS8yMDIzLzEyLzA3L3RoYWxlcy1hbGVuaWEtc3BhY2Utc2lnbnMtYS1tdWx0aS1zYXRlbGxpdGUtY29udHJhY3Qtd2l0aC1wdC1sZW4taW5kdXN0cmkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"Thales Alenia Space has signed a multi-mission contract with PT Len Industri to provide a state-of-the-art Earth Observation (EO) constellation combining radar and optical sensors and dedicated to the Indonesian Ministry of Defence (MoD).

Both companies will join forces to deploy an end-to-end system including space and ground segment in Indonesia. This EO constellation includes optical and radar satellites seamlessly integrated and operated through a multi-mission ground segment in which Telespazio (Leonardo 67%, Thales 33 %) is contributing. Thales Alenia Space operationally proven solutions are powered by Artificial Intelligence (AI) to guarantee fast system responsiveness and enhanced Intelligence, Surveillance and Reconnaissance (ISR) capability. The constellation will be operated by PT Len to satisfy the MoD’s requirements regarding Indonesia’s safety and sovereignty.

In conjunction with Thales Alenia Space, PT Len will develop a multi-mission ground segment system to provide control, maintenance, data processing, and analytic functions for the Defense Satellite System. Additionally, PT Len will grant the MoD access to the existing high revisit EO satellite constellation through a partnership with BlackSky. This service will provide early ISR satellite capability for the MoD and Indonesian National Armed Forces prior to the Defense Satellite System operation.

The Indonesian Earth Observation constellation will be built on Thales Alenia Space’s all-in-one radar and optical offer leveraging its strong expertise in delivering complex end-to-end systems that also embrace Telespazio key building blocks for ground segment. The Indonesian EO constellation builds on the long standing optical sensors capabilities of Thales Alenia Space in France and on the SAR satellites expertise of Thales Alenia Space in Italy.

Through this partnership, PT Len is expected to strengthen its capabilities for managing and operating satellite systems and projects. Furthermore, by handling the satellite imagery processing and analysis for this project, PT Len will strengthen its position as critical defense system provider in Indonesia.

“Thales Alenia Space, which has a long history of working with Indonesian satellite operators, is honored to be given the opportunity to work on a crucial program for the Indonesian Defense Ministry for the first time. I would like to thank PT Len Industri for putting its trust in our company. Leveraging our long-standing expertise in Earth observation, we are proud to celebrate a new milestone towards Indonesia’s sovereignty and safety needs, providing a one-of-a-kind integrated optical and radar system.” —Hervé Derrey, CEO of Thales Alenia Space

“I am extremely glad that we will contribute to meet the needs of the Indonesian Defense Ministry with our state-of-the-art labelled all-in-one radar and optical system solutions. It is the perfect combination of our long-standing expertise and industrial capabilities in optical and radar sensors as well as in smaller platforms aimed at high revisit observation systems. Once again we are pushing the limits of system capabilities with emerging space technologies.” — Massimo Claudio Comparini, Deputy CEO and SEVP Observation, Exploration and Navigation, Thales Alenia Space

“Cooperation between Len and Thales Alenia Space is a positive way to increase our independence in the defense industry.” — Bobby Rasyidin, President-Director of PT Len Industri (Persero)","{'label': 'Neutral', 'score': 0.5865126848220825}",neutral,0.5865126848220825,0
Thales's Dividend Analysis - Yahoo Finance,"Fri, 01 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy90aGFsZXNzLWRpdmlkZW5kLWFuYWx5c2lzLTEwMDgwMjgzNS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"Understanding Thales's Upcoming Dividend and Its Historical Performance

Thales (THLLY) recently announced a dividend of $0.17 per share, payable on 2023-12-21, with the ex-dividend date set for 2023-12-01. As investors look forward to this upcoming payment, the spotlight also shines on the company's dividend history, yield, and growth rates. Using the data from GuruFocus, let's look into Thales's dividend performance and assess its sustainability.

What Does Thales Do?

Warning! GuruFocus has detected 6 Warning Signs with THLLY.

High Yield Dividend Stocks in Gurus' Portfolio

This Powerful Chart Made Peter Lynch 29% A Year For 13 Years

How to calculate the intrinsic value of a stock?

Thales is a French aerospace and defense industrial and one of Europe's largest defense contractors with EUR 18 billion in sales. The company has three reportable segments: 1) Defense & Security provides sensors, mission systems, communications, and control systems to European and export defense customers; 2) Aerospace sells avionics and satellites to the civil, defense, and governmental markets; and 3) Digital identity and security provides biometric, data & identity security solutions, payments services, and the manufacturing of SIM cards.

Thales's Dividend Analysis

A Glimpse at Thales's Dividend History

Thales has maintained a consistent dividend payment record since 2018. Dividends are currently distributed on a bi-annual basis. Below is a chart showing annual Dividends Per Share for tracking historical trends.

Thales's Dividend Analysis

Breaking Down Thales's Dividend Yield and Growth

As of today, Thales currently has a 12-month trailing dividend yield of 2.10% and a 12-month forward dividend yield of 2.19%. This suggests an expectation of increased dividend payments over the next 12 months.

Over the past three years, Thales's annual dividend growth rate was 6.90%. Extended to a five-year horizon, this rate decreased to 2.70% per year. And over the past decade, Thales's annual dividends per share growth rate stands at 7.10%.

Story continues

Based on Thales's dividend yield and five-year growth rate, the 5-year yield on cost of Thales stock as of today is approximately 2.40%.

Thales's Dividend Analysis

The Sustainability Question: Payout Ratio and Profitability

To assess the sustainability of the dividend, one needs to evaluate the company's payout ratio. The dividend payout ratio provides insights into the portion of earnings the company distributes as dividends. A lower ratio suggests that the company retains a significant part of its earnings, thereby ensuring the availability of funds for future growth and unexpected downturns. As of 2023-06-30, Thales's dividend payout ratio is 0.53.

Thales's profitability rank, offers an understanding of the company's earnings prowess relative to its peers. GuruFocus ranks Thales's profitability 7 out of 10 as of 2023-06-30, suggesting good profitability prospects. The company has reported positive net income for each year over the past decade, further solidifying its high profitability.

Growth Metrics: The Future Outlook

To ensure the sustainability of dividends, a company must have robust growth metrics. Thales's growth rank of 7 out of 10 suggests that the company's growth trajectory is good relative to its competitors.

Revenue is the lifeblood of any company, and Thales's revenue per share, combined with the 3-year revenue growth rate, indicates a strong revenue model. Thales's revenue has increased by approximately -1.40% per year on average, a rate that underperforms approximately 61.65% of global competitors.

The company's 3-year EPS growth rate showcases its capability to grow its earnings, a critical component for sustaining dividends in the long run. During the past three years, Thales's earnings increased by approximately 4.80% per year on average, a rate that underperforms approximately 48.4% of global competitors.

Lastly, the company's 5-year EBITDA growth rate of 3.80%, which underperforms approximately 56.35% of global competitors.

Concluding Insights on Thales's Dividend Prospects

In summary, Thales's upcoming dividend, historical dividend stability, and growth indicators present a mixed picture for investors. The company's consistent dividend history and reasonable payout ratio suggest a sustainable dividend policy. However, the growth metrics, particularly the revenue and earnings growth rates, indicate some challenges that could affect future dividend increases. Thales's solid profitability rank and yield on cost offer a positive note, but investors should also consider the company's underperformance in growth compared to industry peers. As Thales navigates the complexities of the aerospace and defense sector, investors may want to keep an eye on these factors when evaluating the company's long-term dividend potential.

GuruFocus Premium users can screen for high-dividend yield stocks using the High Dividend Yield Screener.

This article, generated by GuruFocus, is designed to provide general insights and is not tailored financial advice. Our commentary is rooted in historical data and analyst projections, utilizing an impartial methodology, and is not intended to serve as specific investment guidance. It does not formulate a recommendation to purchase or divest any stock and does not consider individual investment objectives or financial circumstances. Our objective is to deliver long-term, fundamental data-driven analysis. Be aware that our analysis might not incorporate the most recent, price-sensitive company announcements or qualitative information. GuruFocus holds no position in the stocks mentioned herein.

This article first appeared on GuruFocus.

","{'label': 'Neutral', 'score': 0.99918133020401}",neutral,0.99918133020401,0
Thales Alenia Space Signs Multi-Satellite Contract with PT Len - SpaceWatch.Global,"Mon, 11 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vc3BhY2V3YXRjaC5nbG9iYWwvMjAyMy8xMi90aGFsZXMtYWxlbmlhLXNwYWNlLXNpZ25zLW11bHRpLXNhdGVsbGl0ZS1jb250cmFjdC13aXRoLXB0LWxlbi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Akure, 11 December 2023. – Thales Alenia Space has signed a multi-mission contract with PT Len Industri to provide a state-of-the-art Earth observation constellation combining both radar and optical sensors and dedicated to the Indonesian Ministry of Defence (MoD). As a result, both companies will join forces to deploy an end-to-end system including space and ground segment in Indonesia.

The Earth Observation constellation will seamlessly integrate optical and radar satellites and operate through a multi-mission ground segment. Furthermore, PT Len will operate the constellation to satisfy the MoD’s requirements regarding Indonesia’s safety and sovereignty.

PT Len will also develop a multimission ground segment system to provide control, maintenance, data processing, and analytic functions for the Defense Satellite System; and grant the MoD access to the existing high revisit Earth observation satellite constellation through a partnership with BlackSky. This service will consequently provide early ISR satellite capability for the MoD and Indonesian National Armed Forces prior to the Defense Satellite System operation.

Hervé Derrey, CEO of Thales Alenia Space, said, “Thales Alenia Space, which has a long history of working with Indonesian satellite operators, is honored to be given the opportunity to work on a crucial program for the Indonesian Defense Ministry for the first time.” He also added, “Leveraging our long-standing expertise in Earth observation, we are proud to celebrate a new milestone towards Indonesia’s sovereignty and safety needs, providing a one-of-a-kind integrated optical and radar system

Additionally, PT Len, through the partnership, aims to strengthen its capabilities for managing and operating satellite systems and projects. Furthermore, by handling the satellite imagery processing and analysis for this project, PT Len will strengthen its position as a critical defense system provider in Indonesia.","{'label': 'Neutral', 'score': 0.9481342434883118}",neutral,0.9481342434883118,0
Thales Expands US Footprint With Acquisition of Cybersecurity Company Imperva - GovCon Wire,"Mon, 04 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmdvdmNvbndpcmUuY29tLzIwMjMvMTIvdGhhbGVzLWV4cGFuZHMtdXMtZm9vdHByaW50LXdpdGgtYWNxdWlzaXRpb24tb2YtY3liZXJzZWN1cml0eS1jb21wYW55LWltcGVydmEv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"Thales has closed its acquisition of Imperva, a San Mateo, California-headquartered cybersecurity software and services provider, in a move that made North America the second largest country of operations for the French multinational company.

Patrice Caine, chairman and CEO of Thales, said in a statement published Monday, “The acquisition of the US company Imperva is an important day for Thales, as it marks a new step in the expansion of our global cybersecurity capabilities for enterprises and governments around the world.”

The integration of Imperva will start in January and the two companies’ combined capabilities are expected to assist customers in addressing their cybersecurity challenges.

Thales’ cybersecurity portfolio now includes a complementary combination of application security, data security and identity and access management offerings.

“With ever-increasing cyber threats against business and government digital infrastructure, Thales is now uniquely positioned to help customers protect the heart of their digital ecosystem: applications, data and identities,” said Caine.

Thales anticipates approximately $2.6 billion in cybersecurity revenue in 2024, including both civil and defense activities.","{'label': 'Positive', 'score': 0.990633487701416}",positive,0.990633487701416,1
Thales Installs Surveillance System in Spanish Enclave in Morocco - The Defense Post,"Thu, 14 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LnRoZWRlZmVuc2Vwb3N0LmNvbS8yMDIzLzEyLzE0L3RoYWxlcy1zdXJ2ZWlsbGFuY2Utc3lzdGVtLXNwYWluL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"Tech giant Thales has teamed up with Spanish security company Trablisa to install a surveillance system at the Spanish Civil Guard’s Melilla Command in the country’s North African territory.

The Integrated Surveillance System comprises fixed surveillance stations with high-resolution day and night cameras that provide wider land and maritime coverage for the city of Melilla’s border control.

New night vision thermal cameras and monitoring and control software round out the system’s capabilities.

The project was completed in less than seven months.

Collaborating for Change

Thales project manager Miguel Bueno said that the new surveillance capability’s improvements were implemented in such a short time thanks to the Civil Guard’s commitment to the changes.

“The complex location of the surveillance systems, the coordination of different partners, the acquisition of the best performing equipment and the tight deadline for implementation have been some of the challenges of the project, which has been achieved thanks to the collaboration and alignment of all parties involved including the Melilla CG command itself,” he said.

The command’s system upgrades come after terrorism-related activities in the region.

In October, Spain arrested a 59-year-old jihadist recruiter in Melilla, months after an Islamic State jihadist group supporter was arrested in Nador, a neighboring Moroccan town.","{'label': 'Neutral', 'score': 0.9996029734611511}",neutral,0.9996029734611511,0
