Titre,Date de publication,URL,Contenu
ANYWAVES To Deliver Payload User Antennas To Thales Alenia Space For Omnispace Smallsats – SatNews - SatNews,"Sun, 27 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vbmV3cy5zYXRuZXdzLmNvbS8yMDIwLzA5LzI3L2FueXdhdmVzLXRvLWRlbGl2ZXItcGF5bG9hZC11c2VyLWFudGVubmFzLXRvLXRoYWxlcy1hbGVuaWEtc3BhY2UtZm9yLW9tbmlzcGFjZS1zbWFsbHNhdHMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"ANYWAVES has been selected to develop and deliver payload user antennas that will be embedded into the first set of two satellites for Omnispace’s IoT smallsats that Thales Alenia Space will be building for the company.

The satellites will serve to advance the development and implementation of the first global hybrid communications network, which Omnispace will operate in Non-Geostationary Orbit (NGSO).

The ANYWAVES antenna solution for the Omnispace project was selected by Thales based upon that company’s expertise in deploying commercially available antennas (S-, X-band and GNSS allbands antennas), as well as its industrial expertise in payload antenna design. The Omnispace satellite constellation will support 3GPP-defined standards and operate in the S-band.

Executive Comments

According to Pascal Dagras, ANYWAVES CPO, “This contract highlights our capacity to develop tailored antennas to meet the market’s needs. Being selected by an industrial player such as Thales Alenia Space is a great recognition of our know-how. ”

Julie Ruhlmann, Omnispace Program Manager at Thales Alenia Space, added, “ANYWAVES’ capacity to design customized antennas perfectly suited to our needs is the reason why we selected them to work alongside with us on this project.”"
Thales and Leonardo to support Polish Navy's ASW capability with FLASH SONICS sonars - Naval News,"Thu, 17 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5uYXZhbG5ld3MuY29tL25hdmFsLW5ld3MvMjAyMC8wOS90aGFsZXMtYW5kLWxlb25hcmRvLXRvLXN1cHBvcnQtcG9saXNoLW5hdnlzLWFzdy1jYXBhYmlsaXR5LXdpdGgtZmxhc2gtc29uaWNzLXNvbmFycy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Thales and Leonardo to support Polish Navy’s ASW capability with FLASH SONICS sonars The Polish Navy will rely on Thales to equip its helicopters with four FLASH SONICS. The FLASH system (Folding Light Acoustic System for Helicopters) is currently the leading dipping sonar on the international market and has become the benchmark system for the world's major navies.

Four FLASH SONICS dipping sonar and sonobuoy processing systems from Thales will provide the Polish Navy with the latest-generation anti-submarine warfare capability. With its unparalleled threat detection and location performance, the FLASH sonar has become a major success story and consolidated Thales's world leadership in airborne anti-submarine warfare sonars. Teams from Leonardo and Thales have worked jointly with local industry partners to meet the requirements of the Polish Navy.

Thales press release

To maintain control over their maritime space and protect security interests around the world, naval forces need reliable, high-performance systems to operate with optimum effect on missions including anti-submarine warfare, maritime search & rescue, defence of maritime approaches and fleet protection for naval forces on deployment. The FLASH is the leading system in the international market for dipping sonars, providing a first-rate level of protection that is recognised by a large number of naval forces, including the US Navy, the UK Royal Navy, the French Navy, the Royal Australian Navy and the navies of the United Arab Emirates, Norway, Sweden, South Korea, the Philippines and now Poland. To date, over 400 Flash systems have been delivered to about a dozen navies around the world.

The key benefits of this low-frequency wideband sonar include long-range detection with broad sector coverage and low false alarm rates in open ocean as well as littoral waters. Associated with an active and passive sonobuoy processing system, FLASH SONICS provides an unparalleled anti-submarine warfare capability. Initially designed for heavy helicopters such as the Merlin AW101 from Leonardo chosen by the Polish Navy, the system is also available in a compact version equipped with an electric motor for lighter helicopters like the AW159.

French Navy NH90 NFH helicopter deploying a FLASH sonar. French Navy picture.

Thales and Leonardo have worked jointly with local industry partners, including the Polish aerospace and defence equipment manufacturer WZL1 and the Gdansk University of Technology (GUT), to meet the customer’s requirements. This cooperation demonstrates the Thales Group’s commitment and ability to build and maintain long-term partnerships with local players. GUT and WZL1 will benefit from transfers of technology for sonar maintenance on this programme."
"ASECNA, Thales provide African early SBAS open service - GPS World magazine","Mon, 21 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3Lmdwc3dvcmxkLmNvbS9hc2VjbmEtdGhhbGVzLXByb3ZpZGUtYWZyaWNhbi1lYXJseS1zYmFzLW9wZW4tc2VydmljZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Service opens a new era of satellite navigation performance augmentation in the Africa and Indian Ocean Region

The Agency for Air Navigation Safety in Africa and Madagascar (ASECNA) has started to broadcast a satellite-based augmentation system (SBAS) signal over Africa and the Indian Ocean (AFI) region.

This is the first SBAS open service in this part of the world, according to Thales Alenia Space. The signal is broadcast via the NIGCOMSAT-1R satellite managed and operated by Nigerian Communications Satellite Ltd. under the Federal Ministry of Communications and Digital Economy of Nigeria.

The early open service is provided as part of the “SBAS for Africa & Indian Ocean” program, which pursues the autonomous provision over the continent of SBAS services to augment the performances of the satellite navigation constellations GPS and Galileo.

With improved accuracy to within a meter — and boosted integrity, availability and continuity of safety-related applications — the SBAS services will improve flight safety and efficiency in Africa. It will also benefit the economy in land, sea and rail transport areas, as well as mass-market applications, supporting user safety, cost-effectiveness and sustainable development.

Early Service Goals

The launched open service aims to carry-out technical trials, and to undertake with partner airlines field demonstrations for aircraft to demonstrate the benefits of the future operational safety-of-life SBAS services, expected in 2024. It will also include early precise point positioning (PPP) and emergency warning service, both to be demonstrated.

The signal in space is generated by a dedicated system testbed, developed as part of the “SBAS for Africa and Indian Ocean” preliminary design phase, financed by the European Union and awarded to a Thales Alenia Space joint venture between Thales (67%) and Leonardo (33%). The system prototype uses the SAGAIE reference station network deployed by CNES and ASECNA with the support of Thales Alenia Space.

The signal is broadcast via the SBAS payload on Nigcomsat-1R GEO satellite of the Nigerian Communications Satellite and an uplink station deployed in Abuja (Nigeria). It is compliant to the Standards and Recommended Practices of the International Civil Aviation Organisation, and the Minimum Operational Performance Standard developed by the RTCA (Radio Technical Commission for Aeronautics) organization. It will be visible in the whole Africa and Indian Ocean, up to the West Australian coast, and also in Europe.

“We are proud to be part of this ambitious program to provide satellite navigation services in the Africa and Indian Ocean region. The use of our geostationary communication satellite Nigcomsat-1R navigation payload to broadcast the first signal will be Africa’s premier contribution to SBAS as a regional satellite-based augmentation system for the continent,” said Abimbola Alale, MD/CEO of NIGCOMSAT Ltd.

“Our long-standing expertise acquired with the development of EGNOS SBAS in Europe and KASS SBAS in Korea combined with our new leading-edge satellite positioning technologies makes Thales Alenia Space the ideal partner to best support countries to implement their own SBAS efficiently. The equatorial region represents also a key engineering challenge for such a system due to difficult ionosphere conditions, for which Thales Alenia Space has developed a proven solution,” said Benoit Broudy, vice president of the Navigation business at Thales Alenia Space in France.

“The provision of the first African SBAS early service is a crucial major step forward in the development of satellite navigation in the AFI Region, and in the deployment of the ‘SBAS for Africa and Indian Ocean’ system, the navigation solution for Africa by Africa. It demonstrates the ambition and commitment of ASECNA to enhance air navigation safety for the benefit of the whole continent, in line with my vision for the unification of the African Sky,” stated Mohamed Moussa, director general of ASECNA.

About ASECNA

ASECNA is an international public organization. Its main mission is to provide air navigation services within an airspace of 16,500,000 square kilometers, divided into six flight information regions (F.I.R) as defined by the International Civil Aviation Organization (ICAO).

ASECNA also develops solutions for airport management, aviation infrastructure studies and construction, equipment maintenance, calibration of air navigation instruments and training for civil aviation staff.

Its 18 Member States are: Benin, Burkina Faso, Cameroon, Central African Republic, Comoros, Congo, Côte d’Ivoire, France, Gabon, Guinea Bissau, Equatorial Guinea, Madagascar, Mali, Mauritania, Niger, Senegal, Chad and Togo."
Thales Academy says it's held classes for weeks with no coronavirus spread inside its schools - WRAL News,"Fri, 18 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy53cmFsLmNvbS92aWRlby90aGFsZXMtYWNhZGVteS1zYXlzLWl0cy1oZWxkLWNsYXNzZXMtZm9yLXdlZWtzLXdpdGgtbm8tY29yb25hdmlydXMtc3ByZWFkLWluc2lkZS1pdHMtc2Nob29scy8xOTI5MzYyOC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Education

Thales Academy says it's held classes for weeks with no coronavirus spread inside its schools

With Gov. Roy Cooper giving the go-ahead for elementary schools to return to in-person classes in a little over two weeks, school districts across North Carolina now have to decide whether to pursue that option, and parents must determine if it's right for their child."
SkyTrain signals more work for Thales - ITS International,"Mon, 28 Sep 2020 23:26:06 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3Lml0c2ludGVybmF0aW9uYWwuY29tL2l0czcvbmV3cy9za3l0cmFpbi1zaWduYWxzLW1vcmUtd29yay10aGFsZXPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Thales has been selected to provide its SelTrac communications-based train control (CBTC) signalling technology for the Vancouver Broadway Subway Project.

The Broadway Subway is an extension of the SkyTrain’s Millennium Line, extending it 5.7km along the Broadway Corridor, one of the busiest bus routes in North America.

It will run from VCC-Clark Station to a new station at Arbutus Street. There will be a fully integrated interchange where the existing Canada Line will intersect.

From Arbutus Station, the 99 B-Line bus service will connect passengers to the University of British Columbia. The new line will consist of 700m of elevated track and proceed underground for 5km, with six stations below the Broadway Corridor.

Skytrain’s Expo, Millennium and Canada lines in Vancouver are already equipped with Thales SelTrac technology, along with other projects in Toronto, New York City, Dubai, Doha and Santiago.

Thales is contracted by the Broadway Subway Constructors General Partnership (BSCGP).

British Columbia selected BSCGP to complete the design and construction of the line, which will be operated and maintained by British Columbia Rapid Transit.

Construction of the Broadway Subway Project is expected to start before then end of this year and is scheduled for public opening in 2025.

“The Broadway Subway is a key project in the City of Vancouver’s Transportation 2040 strategic plan,” said Dominique Gaiardo, vice president and managing director for Thales’ urban rail signalling business.

“Thales will continue to build local expertise and contribute to the mass transit capacity expansion in Vancouver with the innovative SelTrac CBTC system."""
Polish Navy to equip helicopters with Thales' Flash Sonics sonars - Naval Technology,"Thu, 17 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3Lm5hdmFsLXRlY2hub2xvZ3kuY29tL25ld3MvcG9saXNoLW5hdnktdG8tZXF1aXAtaGVsaWNvcHRlcnMtd2l0aC10aGFsZXMtZmxhc2gtc29uaWNzLXNvbmFycy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Four FLASH SONICS system will be installed on Polish Navy’s helicopters. Credit: Thales Group.

The Polish Navy has selected Thales to equip its helicopters with four Flash Sonics dipping sonar and sonobuoy processing systems.

The Flash system (Folding Light Acoustic System for Helicopters) is a dipping sonar used by major navies.

Apart from the Polish Navy, the system is used by several other international navies, including the US, UK, France, and Australia.

Thales Underwater Systems VP Alexis Morel said: “The FLASH system has been proven in operational deployments with numerous navies, making it a formidable threat for all types of submarines.

“It is an important instrument of operational superiority for our client navies in their anti-submarine warfare operations.”

In order to maintain control of maritime space and safeguard the security interests of all parts of the world, naval forces require reliable and high-performance systems. Such systems can help conduct tasks, such as anti-submarine warfare and sea search and rescue.

How well do you really know your competitors? Access the most comprehensive Company Profiles on the market, powered by GlobalData. Save hours of research. Gain competitive edge. View profiles in store Company Profile – free sample Thank you! Your download email will arrive shortly Not ready to buy yet? Download a free sample We are confident about the unique quality of our Company Profiles. However, we want you to make the most beneficial decision for your business, so we offer a free sample that you can download by submitting the below form By GlobalData Submit Country * UK USA Afghanistan Åland Islands Albania Algeria American Samoa Andorra Angola Anguilla Antarctica Antigua and Barbuda Argentina Armenia Aruba Australia Austria Azerbaijan Bahamas Bahrain Bangladesh Barbados Belarus Belgium Belize Benin Bermuda Bhutan Bolivia Bonaire, Sint Eustatius and Saba Bosnia and Herzegovina Botswana Bouvet Island Brazil British Indian Ocean Territory Brunei Darussalam Bulgaria Burkina Faso Burundi Cambodia Cameroon Canada Cape Verde Cayman Islands Central African Republic Chad Chile China Christmas Island Cocos Islands Colombia Comoros Congo Democratic Republic of the Congo Cook Islands Costa Rica Côte d""Ivoire Croatia Cuba Curaçao Cyprus Czech Republic Denmark Djibouti Dominica Dominican Republic Ecuador Egypt El Salvador Equatorial Guinea Eritrea Estonia Ethiopia Falkland Islands Faroe Islands Fiji Finland France French Guiana French Polynesia French Southern Territories Gabon Gambia Georgia Germany Ghana Gibraltar Greece Greenland Grenada Guadeloupe Guam Guatemala Guernsey Guinea Guinea-Bissau Guyana Haiti Heard Island and McDonald Islands Holy See Honduras Hong Kong Hungary Iceland India Indonesia Iran Iraq Ireland Isle of Man Israel Italy Jamaica Japan Jersey Jordan Kazakhstan Kenya Kiribati North Korea South Korea Kuwait Kyrgyzstan Lao Latvia Lebanon Lesotho Liberia Libyan Arab Jamahiriya Liechtenstein Lithuania Luxembourg Macao Macedonia, The Former Yugoslav Republic of Madagascar Malawi Malaysia Maldives Mali Malta Marshall Islands Martinique Mauritania Mauritius Mayotte Mexico Micronesia Moldova Monaco Mongolia Montenegro Montserrat Morocco Mozambique Myanmar Namibia Nauru Nepal Netherlands New Caledonia New Zealand Nicaragua Niger Nigeria Niue Norfolk Island Northern Mariana Islands Norway Oman Pakistan Palau Palestinian Territory Panama Papua New Guinea Paraguay Peru Philippines Pitcairn Poland Portugal Puerto Rico Qatar Réunion Romania Russian Federation Rwanda Saint Helena, Ascension and Tristan da Cunha Saint Kitts and Nevis Saint Lucia Saint Pierre and Miquelon Saint Vincent and The Grenadines Samoa San Marino Sao Tome and Principe Saudi Arabia Senegal Serbia Seychelles Sierra Leone Singapore Slovakia Slovenia Solomon Islands Somalia South Africa South Georgia and The South Sandwich Islands Spain Sri Lanka Sudan Suriname Svalbard and Jan Mayen Swaziland Sweden Switzerland Syrian Arab Republic Taiwan Tajikistan Tanzania Thailand Timor-Leste Togo Tokelau Tonga Trinidad and Tobago Tunisia Turkey Turkmenistan Turks and Caicos Islands Tuvalu Uganda Ukraine United Arab Emirates US Minor Outlying Islands Uruguay Uzbekistan Vanuatu Venezuela Vietnam British Virgin Islands US Virgin Islands Wallis and Futuna Western Sahara Yemen Zambia Zimbabwe Kosovo Industry * Academia & Education Aerospace, Defense & Security Agriculture Asset Management Automotive Banking & Payments Chemicals Construction Consumer Foodservice Government, trade bodies and NGOs Health & Fitness Hospitals & Healthcare HR, Staffing & Recruitment Insurance Investment Banking Legal Services Management Consulting Marketing & Advertising Media & Publishing Medical Devices Mining Oil & Gas Packaging Pharmaceuticals Power & Utilities Private Equity Real Estate Retail Sport Technology Telecom Transportation & Logistics Travel, Tourism & Hospitality Venture Capital Tick here to opt out of curated industry news, reports, and event updates from Naval Technology. Submit and download Visit our Privacy Policy for more information about our services, how we may use, process and share your personal data, including information of your rights in respect of your personal data and how you can unsubscribe from future marketing communications. Our services are intended for corporate subscribers and you warrant that the email address submitted is your corporate email address.

The main advantages of this low frequency wideband sonar are long-range detection and low false alarm rates in the open ocean.

The system was originally designed for heavy helicopters, such as the navy’s Merlin AW101 built by Leonardo. It is also available in a compact version with electric motors adapted for light helicopters, such as the AW159.

Thales and Leonardo have partnered with local industry partners, such as WZL1 and the Gdansk University of Technology (GUT), to address the needs of the customer.

GUT and WZL1 will profit from the transfer of sonar maintenance technology.

Morel added: “We are very appreciative of the trust the Polish Navy has placed in us with this new contract in partnership with Leonardo, which further consolidates the group’s world leadership position in anti-submarine warfare systems.”"
Poland equipping AW101 helicopters with Thales sonars for ASW tasks - Defense Brief,"Thu, 17 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vZGVmYnJpZWYuY29tLzIwMjAvMDkvMTcvcG9sYW5kLWVxdWlwcGluZy1hdzEwMS1oZWxpY29wdGVycy13aXRoLXRoYWxlcy1zb25hcnMtZm9yLWFzdy10YXNrcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"The Polish Navy will be getting Flash Sonics hardened sonar systems developed and delivered by Thales for its new anti-submarine warfare helicopters.

The Leonardo and Thales teams worked together with local industrial partners to meet the requirements of the Polish Navy.

The sonars will equip the Polish Navy’s four AW101 helos that are being delivered by Leonardo under a $430 million deal from 2019.

The Flash sonar, a low-frequency broadband system, offers a large detection range with a wide coverage rate and a low false alarm level. Associated with an active and passive acoustic buoy treatment system, the Flash Sonics system is intended for heavy helicopters such as Leonardo’s Merlin AW101, but it can also be integrated on lighter helicopters thanks to a compact version equipped with an electric motor such as the AW159.

Thales and Leonardo worked together with local industrial partners such as Polish aeronautical and military supplier WZL1 and Gdansk University of Technology (GUT) to meet customer requirements. GUT and WZL1 benefit on this occasion from a technology transfer for sonar maintenance.

“Thanks to its proven effectiveness in operations with many navies, the Flash system today represents a proven threat to all types of submarines. It is a major tool of underwater theater superiority for our client navies. With this new contract in partnership with Leonardo, we are very sensitive to the confidence placed in us by the Polish Navy,” Alexis Morel, Thales vice-president of underwater activities, said."
Thales Hawkei Protected Mobility Vehicle Reaches Full-Rate Production - Overt Defense -,"Wed, 16 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lm92ZXJ0ZGVmZW5zZS5jb20vMjAyMC8wOS8xNi9hdXN0cmFsaWFuLXRoYWxlcy1oYXdrZWktcmVhY2hlcy1mdWxsLXJhdGUtcHJvZHVjdGlvbi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"Pin 0 Shares

The Thales Hawkei (also known affectionately as the Baby Bushmaster) is set to begin full-rate productionfor the Australian Defence Force (ADF). Under the LAND 121 Phase 4 contract awarded to Thales, the production will be managed entirely at their manufacturing facilities in Bendigo, Victoria.

A total of 1100 Hawkei protected mobility vehicles and 1058 trailers are due to begin delivery mid-2021. Approximately 50 vehicles will be produced each month. An unspecified percentage of Hawkei platforms will be fitted with the Australian designed and manufactured Electro Optic Systems (EOS) Remote Weapon Station mounting the .50 M2 Browning heavy machine or 7.62x51mm FN MAG58 general purpose machine gun.

Hawkei and trailer (Courtesy Australian Department of Defence)

Defence Minister Linda Reynolds noted:

“This is a highly effective capability being delivered in partnership between Defence and industry that builds on Thales’s iconic Bushmaster, which has been highly successful on operations overseas and exported around the world. The Hawkei is a significant enhancement to existing land capability that will provide superior mobility, survivability and communications, while protecting the lives of our soldiers when operating in increasingly lethal and complex environments.”

As we have noted in the past, Australia’s adoption of the Hawkei has not been without controversy including an on-going challenge to have a critical Auditor General’s report released in an un-redacted form. Critics believe the report favoured the US-made Joint Light Tactical Vehicle (JLTV) and the decision to adopt the Hawkei owed more to keeping jobs in Australia. What will happen to the Bendigo facility post mid-2022 when the last Hawkeis are manufactured is open to conjecture.

Hawkei with EOS RWS (Courtesy Australian Department of Defence)

In related news, Hawkei has been short-listed by the Polish Ministry for National Defence for their armoured personnel protection vehicle requirement. Three other platforms have also been short-listed to move to the next stage of evaluation – the Fortress Mk2 developed jointly by France’s Arquus and Poland’s H. Cegielski-Poznan; the Patriot II from the Czech Tatra and H. Cegielski-Poznan; and the Polish Tur V from AMZ Kutno."
Thales awarded CBTC contract for Vancouver Skytrain extension - International Railway Journal,"Thu, 24 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnJhaWxqb3VybmFsLmNvbS9yZWdpb25zL25vcnRoLWFtZXJpY2EvdGhhbGVzLWF3YXJkZWQtY2J0Yy1jb250cmFjdC1mb3ItdmFuY291dmVyLXNreXRyYWluLWV4dGVuc2lvbi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"The Broadway Subway is an extension of the existing SkyTrain Millennium Line, and will consist of 5km of underground line and 700m of elevated line. The new line will run west from VCC-Clark, via six underground stations, to a new terminus at Arbutus Street.

Thales has previously installed CBTC on the network’s Canada and Millennium lines, and its use on the Broadway Subway will allow for more effective integration across the Skytrain network.

The line will interchange with the Canada Line at Cambie Street, providing a direct connection to Commercial-Broadway on the Millennium Line. Currently, passengers who wish to travel between the two stations must go via the Expo Line, changing at Waterfront. The line will also interchange with the 99 B-Line bus service at Arbutus, providing an improved connection for the University of British Columbia.

Construction of the line is planned to commence later this year, with a scheduled opening date of 2025. Work will be carried out by a consortium of Acciona, Spain, and Ghella, Italy. Acciona-Ghella was confirmed as the contract winner on September 3, after being named as the preferred bidder in July.

The line is expected to significantly relieve traffic congestion and travel times along the Broadway corridor, which is currently one of the busiest bus routes in North America.

The Broadway Subway is a key project in the City of Vancouver’s Transportation 2040 strategic plan, which also includes plans for a Downtown - False Creek - Arbutus light rail line. The plan aims to provide improved transport links to accommodate the city’s expanding population, which is expected to grow by around 130,000 people (19%) in the next thirty years. The project also aims to reduce road traffic pollution, which currently accounts for around 30% of all greenhouse gas emissions.

For detailed data on metro projects from around the world, subscribe to IRJ Pro."
SATRIA Indonesian telecommunication satellite activities will start up - Thales,"Thu, 03 Sep 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy50aGFsZXNncm91cC5jb20vZW4vd29ybGR3aWRlL3NwYWNlL3ByZXNzLXJlbGVhc2Uvc2F0cmlhLWluZG9uZXNpYW4tdGVsZWNvbW11bmljYXRpb24tc2F0ZWxsaXRlLWFjdGl2aXRpZXMtd2lsbC1zdGFydNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"SATRIA Indonesian telecommunication satellite activities will start up Thales Alenia Space Telecommunications satellites Share this article



LinkedIn

145,000 areas to be connected over 17,500 islands

Jakarta/Toulouse September 3, 2020 — Satelit Nusantara Tiga (SNT) and Thales Alenia Space, Joint Venture between Thales (67%) and Leonardo (33%), announce today the signature of a Preliminary Work Agreement to start the activities of the broadband telecommunication satellite SATRIA.

Thales Alenia Space, acting as prime contractor for this program, initially signed on July 2019 for a consortium* led by the domestic satellite operator Pasifik Satelit Nusantara (PSN) on behalf of Indonesia’s Ministry of Communication and Information Technology (Kominfo), will deliver the High Throughput Satellite (HTS) based on its Spacebus NEO full electric platform and fitted with a fifth-generation digital processor (5G). The company will also be in charge to provide two satellite control centers (main and backup), the telecommand and telemetry stations, and the ground mission segment linked to the fully processed payload. In addition, Thales Alenia Space will put in place a complete training program for PSN engineers, where part of them will join the project team as residents in Cannes and Toulouse during the duration of the program.

Bottom left: Pascal Homsy, Executive Vice President of Telecommunications at Thales Alenia Space - right photos: Pascal Homsy and Olivier Guilbert, Sales Director South-East Asia - top left: artistic view of SATRIA satellite.

The full Ka-band SATRIA satellite, to be positioned at 146°E, will carry more than 150 gigabits per second over the full Indonesian territory. Dedicated to narrow the digital divide, SATRIA has the ambition to connect around 145,000 areas including 90,000 schools, 40,000 hospitals and public buildings as well as regional government sites not linked by existing satellite or terrestrial infrastructure. The satellite will contribute to the digital infrastructure developments in Indonesia.

“We are particularly honored to reach this important milestone with the beginning of the industrial activities for the SATRIA program, first HTS telecommunication satellite in Indonesia and the most powerful one over the Asian region”, declared Hervé Derrey, CEO of Thales Alenia Space. “SATRIA will take benefit of all the expertise already developed by Thales Alenia Space on its Spacebus NEO platform as well as on its HTS payloads.”

“With a capacity of 150 Gbps, the satellite can provide more than three times the combined national capacities that are currently in use. We are confident that SATRIA can be the solution to the digital gap that still exists in Indonesia,” said Adi Rahman Adiwoso, CEO of PSN.

*The Consortium PSN has formed Satelit Nusantara Tiga (SNT) to be operating company to carry on the project. The shareholders of SNT are PSN, PT Pintar Nusantara Sejahtera (Pintar), PT Nusantara Satelit Sejahtera, and PT Dian Semesta Sentosa (subsidiary of PT Dian Swastatika Sentosa Tbk). PSN and Pintar are the majority shareholders of SNT and both will maintain majority ownership in the operating company throughout the project lifetime.

Photos copyrights: ©Thales Alenia Space - ©Thales Alenia Space/Master Image Programmes

ABOUT THALES ALENIA SPACE

Drawing on over 40 years of experience and a unique combination of skills, expertise and cultures, Thales Alenia Space delivers cost-effective solutions for telecommunications, navigation, Earth observation, environmental management, exploration, science and orbital infrastructures. Governments and private industry alike count on Thales Alenia Space to design satellite-based systems that provide anytime, anywhere connections and positioning, monitor our planet, enhance management of its resources, and explore our Solar System and beyond. Thales Alenia Space sees space as a new horizon, helping to build a better, more sustainable life on Earth. A joint venture between Thales (67%) and Leonardo (33%), Thales Alenia Space also teams up with Telespazio to form the parent companies’ Space Alliance, which offers a complete range of services. Thales Alenia Space posted consolidated revenues of approximately 2.15 billion euros in 2019 and has around 7,700 employees in nine countries. www.thalesaleniaspace.com

THALES ALENIA SPACE – PRESS CONTACTS

Sandrine Bielecki

Tel: +33 (0)4 92 92 70 94

sandrine.bielecki@thalesaleniaspace.com

Catherine des Arcis

Tel: +33 (0)4 92 92 72 82

catherine.des-arcis@thalesaleniaspace.com

Marija Kovac

Tel: +39 (0)6 415 126 85

marija.kovac-somministrato@thalesaleniaspace.com"
